id1,x1,y1,id2,x2,y2,direction
0,-7.566324784420431,22.548704710789025,0,44.490158022381365,-49.84484787564725,>
1,-14.007523818872869,-47.47450042050332,1,29.529988975264132,11.616705846972764,>
2,-35.316672339104116,-30.596875282935798,2,-44.88087797071785,-1.2982996879145503,>
3,32.95035196933895,-24.04971260111779,3,46.61232403013855,-12.810903298668563,>
4,18.504272983409464,-1.504734787158668,4,-31.353411613963544,22.12055150885135,>
5,-39.39633385743946,9.582156059332192,5,25.922385067678988,2.956666541285813,>
6,23.33620844874531,-24.372871848754585,6,-11.015089391730726,-6.266761082224548,>
7,33.899928466416895,29.574670013971627,7,45.00533810351044,-41.78248893003911,>
8,45.88445632252842,-31.44615951459855,8,-26.43793278839439,20.064420741982758,>
9,27.552273706533015,-23.465481284074485,9,47.421974153257906,47.972850990481675,>
10,-24.8800361296162,-28.01634583156556,10,-41.67833828832954,-34.15811981540173,>
11,-48.9605383714661,-19.478483381681144,11,-32.25129076745361,-12.07296799402684,>
12,47.27930335793644,32.577946153469384,12,-17.277077375911176,-21.00347455125302,>
13,-26.39412300195545,-13.95139682572335,13,-43.42241564299911,39.48752481956035,>
14,-29.13532794918865,-26.04878160636872,14,14.740703464485705,15.662389737553895,>
15,49.26152958068997,-22.918157163076103,15,5.516265542246401,34.76492513436824,>
16,-48.356107785366476,21.67109784204513,16,-24.1345172515139,-34.82336874585599,>
17,41.78205414209515,2.0404250593855977,17,-27.81195619609207,1.5729536535218358,>
18,17.650411115027964,28.25833645183593,18,-33.896636008284986,-24.920466798357666,>
19,49.708710447885096,-1.2033357052132487,19,5.231835157610476,-11.571543919853866,>
20,44.18330101761967,-1.8131888238713145,20,-11.023924290202558,-23.88549621682614,>
21,31.34838326368481,19.675999996252358,21,-30.697819381020963,-10.448596882633865,>
22,-21.19274081196636,12.883523968048394,22,-23.479028581641614,7.228076201863587,>
23,29.773582355119288,-43.54300338309258,23,-29.930753796361387,-30.13510953169316,>
24,-33.64739210810512,-44.271398219279945,24,14.291029633022845,40.56990866083652,>
25,-2.1775575121864676,-34.62865639012307,25,-20.781177072785795,-10.004861163906753,>
26,-26.08470560517162,37.05529656726867,26,-33.64514613058418,6.492784363217652,>
27,23.098723427392542,-7.896144571714103,27,-40.54767319466919,31.271493923850358,>
28,15.856890962459147,19.149985280819237,28,0.2966726431623101,18.55261151213199,>
29,-47.02819006051868,-3.207528474740684,29,-10.513201146386564,20.72642643470317,>
30,-21.19540513958782,41.25216987449676,30,12.216339469887316,-1.4915766892954707,>
31,19.57671178970486,-20.97174364607781,31,-10.945094912312925,-43.90446792822331,>
32,46.65122835431248,44.55447730142623,32,-48.27066713478416,1.3223779620602727,>
33,-35.185936256311834,2.8553993673995137,33,43.90493652317673,30.817531538195908,>
34,25.555238709785044,-2.797340485267341,34,46.966756344772875,40.15975866932422,>
35,-34.64987443294376,21.771215018816292,35,30.8008091757074,-40.96572946291417,>
36,-31.059301807545125,19.29559346754104,36,29.57533842418343,11.388973635621369,>
37,-42.38321797456592,3.726142761297524,37,42.522064060904086,0.5907197715714574,>
38,2.4973040679469705,7.885281112976372,38,-40.2825673809275,19.58155606407672,>
39,-37.18845711555332,-43.87625295203179,39,12.863867194391787,-13.965025055222213,>
40,49.18037860188633,-38.02315059583634,40,-48.92898255493492,2.5121641578152776,>
41,11.89754290971905,-49.17928266804665,41,41.637009591795504,41.61825675982982,>
42,-45.78913094010204,7.528550294227898,42,-4.170303582213819,-43.84141888003796,>
43,-29.396458133123815,49.12686806637794,43,19.667907268740237,14.294910919852555,>
44,10.075347707606852,22.45176073629409,44,-10.297301947139204,-40.298284846358,>
45,-35.576075478456914,26.805138704366982,45,-46.201398759149015,-3.2775918720290065,>
46,-18.47398818936199,-38.38901731651276,46,-43.08512413408607,0.525599461980164,>
47,3.618700639344752,-0.9284063009545207,47,-8.113242476247251,-47.738655912689865,>
48,30.580683634616435,-18.176156911067665,48,-24.793291627429426,-0.7826077518984675,>
49,8.213504985906184,45.59542250353843,49,47.80566713307053,39.97543950099498,>
50,41.522810445167124,-33.13890609424561,50,0.8342990884557366,34.567376715131104,>
51,32.99959732685238,35.49893957097083,51,26.444246084429324,39.63154007215053,>
52,45.90146450791508,-47.55338791292161,52,-6.430623470805585,-31.43103893380612,>
