id1,x1,y1,id2,x2,y2,direction
0,-3.2071995801722606,1057.6506962938329,0,-6.4882108797406115,1062.6587911206193,>
1,-28.671239207504172,1083.858553591592,12,-30.429939426898027,1079.0515973883364,>
2,1.2539841609728857,1068.820583762446,13,-3.1775970507291844,1042.3921454909218,<
3,-53.52898635927828,1030.9330987856304,20,-59.62482278856104,1030.686646117233,>
4,-18.308364227080354,1050.5632672210058,13,-3.1775970507291844,1042.3921454909218,<
5,-53.6546675187144,1030.866303453918,20,-59.62482278856104,1030.686646117233,>
6,-8.51369863793582,1051.316511893148,13,-3.1775970507291844,1042.3921454909218,<
7,-8.51369863793582,1051.316511893148,13,-3.1775970507291844,1042.3921454909218,<
8,-7.43625453080216,1035.8276836499574,13,-3.1775970507291844,1042.3921454909218,<
9,-34.68084415443364,1031.6890479218362,23,-7.928952251993899,1051.225485494318,<
10,17.831034129952428,1084.9479372625017,23,-7.928952251993899,1051.225485494318,<
11,-18.299847020330628,1140.0157623105506,23,-7.928952251993899,1051.225485494318,<
12,-4.596324585127066,1051.1419571675908,23,-7.928952251993899,1051.225485494318,<
13,-31.21243859840791,1036.2409635344827,23,-7.928952251993899,1051.225485494318,<
14,-31.291432200353178,1036.0631588507013,23,-7.928952251993899,1051.225485494318,<
15,17.92294316836245,1084.9852283267203,23,-7.928952251993899,1051.225485494318,<
16,-11.619180429301851,1032.3132698851073,23,-7.928952251993899,1051.225485494318,<
17,-36.909420169720164,1105.1335071277788,23,-7.928952251993899,1051.225485494318,<
18,5.731957969522218,1052.0279218148062,13,-3.1775970507291844,1042.3921454909218,>
19,-1.7604263500240804,1047.3308679410695,23,-7.928952251993899,1051.225485494318,<
20,-50.65175872748807,1110.948663079171,23,-7.928952251993899,1051.225485494318,<
21,16.86406936447001,1062.1853552389955,23,-7.928952251993899,1051.225485494318,<
22,-72.38143952737536,1041.1090122610221,23,-7.928952251993899,1051.225485494318,<
23,-27.084752370733842,1123.64234697703,23,-7.928952251993899,1051.225485494318,<
24,30.100332252329643,1084.8225484130496,23,-7.928952251993899,1051.225485494318,<
25,-11.50543732194938,1092.2685241174643,23,-7.928952251993899,1051.225485494318,<
26,-34.20656838349671,1027.702860102282,23,-7.928952251993899,1051.225485494318,<
27,-3.5849062835963528,1046.3634603035593,23,-7.928952251993899,1051.225485494318,<
28,-3.070487939863544,1110.7158926322156,23,-7.928952251993899,1051.225485494318,<
29,-35.90781061858566,1084.5278849066317,23,-7.928952251993899,1051.225485494318,<
30,-34.413337539980475,1116.2673673457805,23,-7.928952251993899,1051.225485494318,<
31,-9.324456435364745,1058.2440193719824,23,-7.928952251993899,1051.225485494318,<
32,-20.41061331110753,1092.112248251383,23,-7.928952251993899,1051.225485494318,>
33,-3.460324681588997,1056.6632070634262,13,-3.1775970507291844,1042.3921454909218,<
34,18.98412080686752,1046.3890280390542,13,-3.1775970507291844,1042.3921454909218,<
35,-25.83270552523067,1149.4038252437322,19,-29.863630699174173,1155.328962580659,>
36,-25.499749063827714,1155.0870426347983,19,-29.863630699174173,1155.328962580659,>
37,-22.255356517295457,1120.7191316251858,23,-7.928952251993899,1051.225485494318,>
38,-61.14659805265518,1093.365405353228,23,-7.928952251993899,1051.225485494318,>
39,-35.92760265230328,1065.1606824674705,23,-7.928952251993899,1051.225485494318,<
40,-40.139291576875834,1066.1209456194833,23,-7.928952251993899,1051.225485494318,<
41,-52.36352529796655,1068.086497505871,23,-7.928952251993899,1051.225485494318,>
42,-34.90658503988659,1124.1772156979305,16,-1204.4702138006992,866.8932526179086,<
43,-28.907609148101763,1090.4524408494228,23,-7.928952251993899,1051.225485494318,>
44,-33.929636991082766,1033.4073179807554,23,-7.928952251993899,1051.225485494318,>
