name,value,description
all_xs_median,-1.0868113255128264,the median value of numbers range
all_xs_mean,0.3841217244043946,Ex. The average value of numbers in range. mean = sum / n
all_xs_average_deviation,24.331882427185775,average difference between the observed value and mean of values
all_xs_standatd_deviation,27.498131159196614,the amount of dispersion
all_xs_variance,756.1472172483797,Ex2. measures how far a set of numbers are spread out
all_xs_skew,-0.0178064109134407,Ex3. measure of the lopsidedness of the distribution
all_xs_kurtosis,-1.2975618161135354,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
all_ys_median,4.723972757346928,the median value of numbers range
all_ys_mean,2.7470941739156842,Ex. The average value of numbers in range. mean = sum / n
all_ys_average_deviation,24.68958192437887,average difference between the observed value and mean of values
all_ys_standatd_deviation,28.847609232100716,the amount of dispersion
all_ys_variance,832.1845584079825,Ex2. measures how far a set of numbers are spread out
all_ys_skew,-0.1627875389738809,Ex3. measure of the lopsidedness of the distribution
all_ys_kurtosis,-1.2431325949605312,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
src_xs_median,-4.861983074806631,the median value of numbers range
src_xs_mean,-3.000898896716535,Ex. The average value of numbers in range. mean = sum / n
src_xs_average_deviation,23.247314259409904,average difference between the observed value and mean of values
src_xs_standatd_deviation,26.637611025682844,the amount of dispersion
src_xs_variance,709.5623211555802,Ex2. measures how far a set of numbers are spread out
src_xs_skew,0.14696447891118866,Ex3. measure of the lopsidedness of the distribution
src_xs_kurtosis,-1.3154895153217383,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
src_ys_median,8.42704784590751,the median value of numbers range
src_ys_mean,5.101871770806611,Ex. The average value of numbers in range. mean = sum / n
src_ys_average_deviation,24.158300818800925,average difference between the observed value and mean of values
src_ys_standatd_deviation,28.407025451168465,the amount of dispersion
src_ys_variance,806.9590949833329,Ex2. measures how far a set of numbers are spread out
src_ys_skew,-0.14383975312296599,Ex3. measure of the lopsidedness of the distribution
src_ys_kurtosis,-1.2359602433063195,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_xs_median,-4.861983074806631,the median value of numbers range
dst_xs_mean,-3.000898896716535,Ex. The average value of numbers in range. mean = sum / n
dst_xs_average_deviation,23.247314259409904,average difference between the observed value and mean of values
dst_xs_standatd_deviation,26.637611025682844,the amount of dispersion
dst_xs_variance,709.5623211555802,Ex2. measures how far a set of numbers are spread out
dst_xs_skew,0.14696447891118866,Ex3. measure of the lopsidedness of the distribution
dst_xs_kurtosis,-1.3154895153217383,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_ys_median,3.6676694871857762,the median value of numbers range
dst_ys_mean,0.39231657702475786,Ex. The average value of numbers in range. mean = sum / n
dst_ys_average_deviation,25.247243003249167,average difference between the observed value and mean of values
dst_ys_standatd_deviation,29.37817386245011,the amount of dispersion
dst_ys_variance,863.077099492347,Ex2. measures how far a set of numbers are spread out
dst_ys_skew,-0.1628884474049119,Ex3. measure of the lopsidedness of the distribution
dst_ys_kurtosis,-1.3591115691476348,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
edges_median,48.98742084358196,the median value of numbers range
edges_mean,49.3080133211894,Ex. The average value of numbers in range. mean = sum / n
edges_average_deviation,23.201190974973432,average difference between the observed value and mean of values
edges_standatd_deviation,26.886004999438857,the amount of dispersion
edges_variance,722.8572648298513,Ex2. measures how far a set of numbers are spread out
edges_skew,0.17409292320291225,Ex3. measure of the lopsidedness of the distribution
edges_kurtosis,-1.2058406152121652,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_length,2555.3595984783256,length of path through dst points only
src_length,2209.64951222944,length of path through src points only
dst_length,2555.3595984783256,length of path through dst points only
relative_src_length,0.4579436825992695,length of path through src points relative to he whole path
relative_dst_length,0.529591131270345,length of path through dst points relative to he whole path
n,50.0,amount of pairs in dataset
