name,value,description
all_xs_median,-7.839783630333841,the median value of numbers range
all_xs_mean,-2.079712680540979,Ex. The average value of numbers in range. mean = sum / n
all_xs_average_deviation,28.89365777865052,average difference between the observed value and mean of values
all_xs_standatd_deviation,32.34716834537414,the amount of dispersion
all_xs_variance,1046.339299963975,Ex2. measures how far a set of numbers are spread out
all_xs_skew,0.17560721781158808,Ex3. measure of the lopsidedness of the distribution
all_xs_kurtosis,-1.4196867411215102,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
all_ys_median,-0.8555070264264941,the median value of numbers range
all_ys_mean,-1.518070320598781,Ex. The average value of numbers in range. mean = sum / n
all_ys_average_deviation,22.559972930699587,average difference between the observed value and mean of values
all_ys_standatd_deviation,27.312072534883153,the amount of dispersion
all_ys_variance,745.9493061507186,Ex2. measures how far a set of numbers are spread out
all_ys_skew,-0.026504389372153582,Ex3. measure of the lopsidedness of the distribution
all_ys_kurtosis,-1.0354063474478241,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
src_xs_median,3.058002353645861,the median value of numbers range
src_xs_mean,0.0975120672956109,Ex. The average value of numbers in range. mean = sum / n
src_xs_average_deviation,29.495268368721007,average difference between the observed value and mean of values
src_xs_standatd_deviation,32.79791957903127,the amount of dispersion
src_xs_variance,1075.7035287126027,Ex2. measures how far a set of numbers are spread out
src_xs_skew,0.03801933425016045,Ex3. measure of the lopsidedness of the distribution
src_xs_kurtosis,-1.5176636738280325,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
src_ys_median,-1.3540352461859584,the median value of numbers range
src_ys_mean,-2.287238913588226,Ex. The average value of numbers in range. mean = sum / n
src_ys_average_deviation,23.366877854466438,average difference between the observed value and mean of values
src_ys_standatd_deviation,27.800475291052226,the amount of dispersion
src_ys_variance,772.8664264084053,Ex2. measures how far a set of numbers are spread out
src_ys_skew,0.04027794744211252,Ex3. measure of the lopsidedness of the distribution
src_ys_kurtosis,-1.158399806248295,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_xs_median,3.058002353645861,the median value of numbers range
dst_xs_mean,0.0975120672956109,Ex. The average value of numbers in range. mean = sum / n
dst_xs_average_deviation,29.495268368721007,average difference between the observed value and mean of values
dst_xs_standatd_deviation,32.79791957903127,the amount of dispersion
dst_xs_variance,1075.7035287126027,Ex2. measures how far a set of numbers are spread out
dst_xs_skew,0.03801933425016045,Ex3. measure of the lopsidedness of the distribution
dst_xs_kurtosis,-1.5176636738280325,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_ys_median,0.5581596167758107,the median value of numbers range
dst_ys_mean,-0.7489017276093364,Ex. The average value of numbers in range. mean = sum / n
dst_ys_average_deviation,21.732760937213897,average difference between the observed value and mean of values
dst_ys_standatd_deviation,27.0748638538289,the amount of dispersion
dst_ys_variance,733.0482527033707,Ex2. measures how far a set of numbers are spread out
dst_ys_skew,-0.09348134813132956,Ex3. measure of the lopsidedness of the distribution
dst_ys_kurtosis,-0.9725673498765248,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
edges_median,60.35494031616837,the median value of numbers range
edges_mean,58.82969055098716,Ex. The average value of numbers in range. mean = sum / n
edges_average_deviation,19.106043261343913,average difference between the observed value and mean of values
edges_standatd_deviation,24.13360909660044,the amount of dispersion
edges_variance,582.4310880275156,Ex2. measures how far a set of numbers are spread out
edges_skew,-0.12419642725736574,Ex3. measure of the lopsidedness of the distribution
edges_kurtosis,-0.6325198719668865,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_length,2673.5998182565127,length of path through dst points only
src_length,2701.075630885574,length of path through src points only
dst_length,2673.5998182565127,length of path through dst points only
relative_src_length,0.4931870250272327,length of path through src points relative to he whole path
relative_dst_length,0.488170240552268,length of path through dst points relative to he whole path
n,50.0,amount of pairs in dataset
