name,value,description
all_xs_median,6.275915005244315,the median value of numbers range
all_xs_mean,2.0160879576578736,Ex. The average value of numbers in range. mean = sum / n
all_xs_average_deviation,24.830362396836282,average difference between the observed value and mean of values
all_xs_standatd_deviation,28.931873168422232,the amount of dispersion
all_xs_variance,837.0532850336704,Ex2. measures how far a set of numbers are spread out
all_xs_skew,-0.13444143176197373,Ex3. measure of the lopsidedness of the distribution
all_xs_kurtosis,-1.1970195549117748,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
all_ys_median,7.866448466666043,the median value of numbers range
all_ys_mean,4.544194360263646,Ex. The average value of numbers in range. mean = sum / n
all_ys_average_deviation,24.874684936702252,average difference between the observed value and mean of values
all_ys_standatd_deviation,28.931477001024973,the amount of dispersion
all_ys_variance,837.030361460837,Ex2. measures how far a set of numbers are spread out
all_ys_skew,-0.1933071164151294,Ex3. measure of the lopsidedness of the distribution
all_ys_kurtosis,-1.1732332444567133,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
src_xs_median,1.5535699436441064,the median value of numbers range
src_xs_mean,1.9899416575208306,Ex. The average value of numbers in range. mean = sum / n
src_xs_average_deviation,22.44329026937485,average difference between the observed value and mean of values
src_xs_standatd_deviation,26.513052631641198,the amount of dispersion
src_xs_variance,702.9419598481763,Ex2. measures how far a set of numbers are spread out
src_xs_skew,-0.10362290930890049,Ex3. measure of the lopsidedness of the distribution
src_xs_kurtosis,-1.1006994356574025,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
src_ys_median,6.010137987323105,the median value of numbers range
src_ys_mean,1.9991831006482244,Ex. The average value of numbers in range. mean = sum / n
src_ys_average_deviation,27.0854138892889,average difference between the observed value and mean of values
src_ys_standatd_deviation,30.788328916844137,the amount of dispersion
src_ys_variance,947.9211974917808,Ex2. measures how far a set of numbers are spread out
src_ys_skew,-0.0390984974323746,Ex3. measure of the lopsidedness of the distribution
src_ys_kurtosis,-1.39416472689594,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_xs_median,1.5535699436441064,the median value of numbers range
dst_xs_mean,1.9899416575208306,Ex. The average value of numbers in range. mean = sum / n
dst_xs_average_deviation,22.44329026937485,average difference between the observed value and mean of values
dst_xs_standatd_deviation,26.513052631641198,the amount of dispersion
dst_xs_variance,702.9419598481763,Ex2. measures how far a set of numbers are spread out
dst_xs_skew,-0.10362290930890049,Ex3. measure of the lopsidedness of the distribution
dst_xs_kurtosis,-1.1006994356574025,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_ys_median,9.15280890185386,the median value of numbers range
dst_ys_mean,7.089205619879067,Ex. The average value of numbers in range. mean = sum / n
dst_ys_average_deviation,22.61194233596325,average difference between the observed value and mean of values
dst_ys_standatd_deviation,27.01857217498493,the amount of dispersion
dst_ys_variance,730.0032423748698,Ex2. measures how far a set of numbers are spread out
dst_ys_skew,-0.3341589325612707,Ex3. measure of the lopsidedness of the distribution
dst_ys_kurtosis,-0.9202700396906516,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
edges_median,55.71384897962334,the median value of numbers range
edges_mean,56.904017849868836,Ex. The average value of numbers in range. mean = sum / n
edges_average_deviation,16.029184393740515,average difference between the observed value and mean of values
edges_standatd_deviation,19.80950292401449,the amount of dispersion
edges_variance,392.4164060965387,Ex2. measures how far a set of numbers are spread out
edges_skew,0.03208714490100978,Ex3. measure of the lopsidedness of the distribution
edges_kurtosis,-0.5940879563041501,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_length,2592.900516691606,length of path through dst points only
src_length,2482.0466066542613,length of path through src points only
dst_length,2592.900516691606,length of path through dst points only
relative_src_length,0.47672528484285487,length of path through src points relative to he whole path
relative_dst_length,0.4980169325084616,length of path through dst points relative to he whole path
n,50.0,amount of pairs in dataset
