name,value,description
all_xs_median,0.36797954235225916,the median value of numbers range
all_xs_mean,0.9752907613292336,Ex. The average value of numbers in range. mean = sum / n
all_xs_average_deviation,23.47162474691868,average difference between the observed value and mean of values
all_xs_standatd_deviation,27.61515003609175,the amount of dispersion
all_xs_variance,762.5965115158583,Ex2. measures how far a set of numbers are spread out
all_xs_skew,-0.12315981121395794,Ex3. measure of the lopsidedness of the distribution
all_xs_kurtosis,-1.1696559502851054,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
all_ys_median,-5.2107085241004825,the median value of numbers range
all_ys_mean,-2.7072235075756907,Ex. The average value of numbers in range. mean = sum / n
all_ys_average_deviation,23.781751552671196,average difference between the observed value and mean of values
all_ys_standatd_deviation,27.939556369522492,the amount of dispersion
all_ys_variance,780.618810125725,Ex2. measures how far a set of numbers are spread out
all_ys_skew,0.18556249876941233,Ex3. measure of the lopsidedness of the distribution
all_ys_kurtosis,-1.0776973254695295,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
src_xs_median,-0.05192307289689779,the median value of numbers range
src_xs_mean,-1.659411153756082,Ex. The average value of numbers in range. mean = sum / n
src_xs_average_deviation,23.991979821920395,average difference between the observed value and mean of values
src_xs_standatd_deviation,28.176448881580598,the amount of dispersion
src_xs_variance,793.9122715763244,Ex2. measures how far a set of numbers are spread out
src_xs_skew,0.01732335683546347,Ex3. measure of the lopsidedness of the distribution
src_xs_kurtosis,-1.26175126700642,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
src_ys_median,-6.919544260017574,the median value of numbers range
src_ys_mean,-6.427661786787212,Ex. The average value of numbers in range. mean = sum / n
src_ys_average_deviation,21.96072719991207,average difference between the observed value and mean of values
src_ys_standatd_deviation,26.577012194603746,the amount of dispersion
src_ys_variance,706.3375771921163,Ex2. measures how far a set of numbers are spread out
src_ys_skew,0.16957096406060673,Ex3. measure of the lopsidedness of the distribution
src_ys_kurtosis,-1.0028985006228852,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_xs_median,-0.05192307289689779,the median value of numbers range
dst_xs_mean,-1.659411153756082,Ex. The average value of numbers in range. mean = sum / n
dst_xs_average_deviation,23.991979821920395,average difference between the observed value and mean of values
dst_xs_standatd_deviation,28.176448881580598,the amount of dispersion
dst_xs_variance,793.9122715763244,Ex2. measures how far a set of numbers are spread out
dst_xs_skew,0.01732335683546347,Ex3. measure of the lopsidedness of the distribution
dst_xs_kurtosis,-1.26175126700642,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_ys_median,-0.15470876824110746,the median value of numbers range
dst_ys_mean,1.0132147716358304,Ex. The average value of numbers in range. mean = sum / n
dst_ys_average_deviation,25.263312293291094,average difference between the observed value and mean of values
dst_ys_standatd_deviation,29.02727599088198,the amount of dispersion
dst_ys_variance,842.5827514508333,Ex2. measures how far a set of numbers are spread out
dst_ys_skew,0.1398642519935646,Ex3. measure of the lopsidedness of the distribution
dst_ys_kurtosis,-1.2866181315846212,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
edges_median,42.00143119774717,the median value of numbers range
edges_mean,43.95796933731906,Ex. The average value of numbers in range. mean = sum / n
edges_average_deviation,18.434810468567097,average difference between the observed value and mean of values
edges_standatd_deviation,23.324888717652822,the amount of dispersion
edges_variance,544.050433690888,Ex2. measures how far a set of numbers are spread out
edges_skew,0.15808977357757165,Ex3. measure of the lopsidedness of the distribution
edges_kurtosis,-0.734999873354985,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_length,2528.7165665976627,length of path through dst points only
src_length,2434.1138824396176,length of path through src points only
dst_length,2528.7165665976627,length of path through dst points only
relative_src_length,0.48476740499759463,length of path through src points relative to he whole path
relative_dst_length,0.50360805910008,length of path through dst points relative to he whole path
n,50.0,amount of pairs in dataset
