name,value,description
all_xs_median,1.1398793843592543,the median value of numbers range
all_xs_mean,-0.24892976734860411,Ex. The average value of numbers in range. mean = sum / n
all_xs_average_deviation,10.834549049977143,average difference between the observed value and mean of values
all_xs_standatd_deviation,13.260055955990895,the amount of dispersion
all_xs_variance,175.82908395600958,Ex2. measures how far a set of numbers are spread out
all_xs_skew,-0.0850641120736463,Ex3. measure of the lopsidedness of the distribution
all_xs_kurtosis,-0.004550391502926132,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
all_ys_median,-1.0034515648328461,the median value of numbers range
all_ys_mean,-0.3801815109870156,Ex. The average value of numbers in range. mean = sum / n
all_ys_average_deviation,9.309328383055533,average difference between the observed value and mean of values
all_ys_standatd_deviation,11.422807192538233,the amount of dispersion
all_ys_variance,130.4805241579032,Ex2. measures how far a set of numbers are spread out
all_ys_skew,0.2108838922743361,Ex3. measure of the lopsidedness of the distribution
all_ys_kurtosis,-0.03345460173518022,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
src_xs_median,-2.8358519050670434,the median value of numbers range
src_xs_mean,-2.7198636671020444,Ex. The average value of numbers in range. mean = sum / n
src_xs_average_deviation,10.058653948066777,average difference between the observed value and mean of values
src_xs_standatd_deviation,12.378749286714928,the amount of dispersion
src_xs_variance,153.23343390334534,Ex2. measures how far a set of numbers are spread out
src_xs_skew,-0.026338867349762648,Ex3. measure of the lopsidedness of the distribution
src_xs_kurtosis,-0.7172126577003679,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
src_ys_median,0.01104733900382987,the median value of numbers range
src_ys_mean,0.4311806418305001,Ex. The average value of numbers in range. mean = sum / n
src_ys_average_deviation,9.5066986831999,average difference between the observed value and mean of values
src_ys_standatd_deviation,11.312688102511338,the amount of dispersion
src_ys_variance,127.97691210470158,Ex2. measures how far a set of numbers are spread out
src_ys_skew,0.5106193918472338,Ex3. measure of the lopsidedness of the distribution
src_ys_kurtosis,0.04689148992023817,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_xs_median,-2.8358519050670434,the median value of numbers range
dst_xs_mean,-2.7198636671020444,Ex. The average value of numbers in range. mean = sum / n
dst_xs_average_deviation,10.058653948066777,average difference between the observed value and mean of values
dst_xs_standatd_deviation,12.378749286714928,the amount of dispersion
dst_xs_variance,153.23343390334534,Ex2. measures how far a set of numbers are spread out
dst_xs_skew,-0.026338867349762648,Ex3. measure of the lopsidedness of the distribution
dst_xs_kurtosis,-0.7172126577003679,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_ys_median,-1.3687635780353453,the median value of numbers range
dst_ys_mean,-1.191543663804531,Ex. The average value of numbers in range. mean = sum / n
dst_ys_average_deviation,9.066511263864196,average difference between the observed value and mean of values
dst_ys_standatd_deviation,11.588939435020043,the amount of dispersion
dst_ys_variance,134.30351722856267,Ex2. measures how far a set of numbers are spread out
dst_ys_skew,-0.061383126445935694,Ex3. measure of the lopsidedness of the distribution
dst_ys_kurtosis,-0.3730078022805947,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
edges_median,22.05773974883497,the median value of numbers range
edges_mean,21.914185578088876,Ex. The average value of numbers in range. mean = sum / n
edges_average_deviation,9.340094519593418,average difference between the observed value and mean of values
edges_standatd_deviation,11.505811858079866,the amount of dispersion
edges_variance,132.38370651353128,Ex2. measures how far a set of numbers are spread out
edges_skew,0.3661492616812353,Ex3. measure of the lopsidedness of the distribution
edges_kurtosis,-0.664101932284086,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_length,1183.1114060367356,length of path through dst points only
src_length,1044.7813412900255,length of path through src points only
dst_length,1183.1114060367356,length of path through dst points only
relative_src_length,0.4637561280849532,length of path through src points relative to he whole path
relative_dst_length,0.5251578900512086,length of path through dst points relative to he whole path
n,50.0,amount of pairs in dataset
