name,value,description
all_xs_median,-7.928952251993899,the median value of numbers range
all_xs_mean,4.545141687801604,Ex. The average value of numbers in range. mean = sum / n
all_xs_average_deviation,42.25045837743187,average difference between the observed value and mean of values
all_xs_standatd_deviation,209.85137622621036,the amount of dispersion
all_xs_variance,44037.600104034485,Ex2. measures how far a set of numbers are spread out
all_xs_skew,9.573307299376392,Ex3. measure of the lopsidedness of the distribution
all_xs_kurtosis,91.41086890879983,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
all_ys_median,1051.225485494318,the median value of numbers range
all_ys_mean,1055.603107704803,Ex. The average value of numbers in range. mean = sum / n
all_ys_average_deviation,22.242596257889108,average difference between the observed value and mean of values
all_ys_standatd_deviation,55.50067544628452,the amount of dispersion
all_ys_variance,3080.324974993809,Ex2. measures how far a set of numbers are spread out
all_ys_skew,-5.431451272536704,Ex3. measure of the lopsidedness of the distribution
all_ys_kurtosis,46.81054607805919,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
src_xs_median,-11.135444973819101,the median value of numbers range
src_xs_mean,-20.887903265662658,Ex. The average value of numbers in range. mean = sum / n
src_xs_average_deviation,20.35861918474575,average difference between the observed value and mean of values
src_xs_standatd_deviation,23.5240182173997,the amount of dispersion
src_xs_variance,553.379433092553,Ex2. measures how far a set of numbers are spread out
src_xs_skew,-0.3779428314800499,Ex3. measure of the lopsidedness of the distribution
src_xs_kurtosis,-0.780030578494999,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
src_ys_median,1051.5793976230088,the median value of numbers range
src_ys_mean,1061.7384132433372,Ex. The average value of numbers in range. mean = sum / n
src_ys_average_deviation,23.471232813208793,average difference between the observed value and mean of values
src_ys_standatd_deviation,32.318078230656575,the amount of dispersion
src_ys_variance,1044.4581805228383,Ex2. measures how far a set of numbers are spread out
src_ys_skew,1.7456145156178566,Ex3. measure of the lopsidedness of the distribution
src_ys_kurtosis,3.3860118465018028,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_xs_median,-11.135444973819101,the median value of numbers range
dst_xs_mean,-20.887903265662658,Ex. The average value of numbers in range. mean = sum / n
dst_xs_average_deviation,20.35861918474575,average difference between the observed value and mean of values
dst_xs_standatd_deviation,23.5240182173997,the amount of dispersion
dst_xs_variance,553.379433092553,Ex2. measures how far a set of numbers are spread out
dst_xs_skew,-0.3779428314800499,Ex3. measure of the lopsidedness of the distribution
dst_xs_kurtosis,-0.780030578494999,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_ys_median,1051.225485494318,the median value of numbers range
dst_ys_mean,1049.4678021662678,Ex. The average value of numbers in range. mean = sum / n
dst_ys_average_deviation,20.87319622015793,average difference between the observed value and mean of values
dst_ys_standatd_deviation,71.4299320261344,the amount of dispersion
dst_ys_variance,5102.23518925818,Ex2. measures how far a set of numbers are spread out
dst_ys_skew,-5.056498943246537,Ex3. measure of the lopsidedness of the distribution
dst_ys_kurtosis,31.196980884162194,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
edges_median,19.549834080364853,the median value of numbers range
edges_mean,64.96521143280039,Ex. The average value of numbers in range. mean = sum / n
edges_average_deviation,82.93487632917116,average difference between the observed value and mean of values
edges_standatd_deviation,297.91245251948,the amount of dispersion
edges_variance,88751.82936617143,Ex2. measures how far a set of numbers are spread out
edges_skew,6.605215256604976,Ex3. measure of the lopsidedness of the distribution
edges_kurtosis,42.6989110145968,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_length,5369.212704645268,length of path through dst points only
src_length,2094.957887330368,length of path through src points only
dst_length,5369.212704645268,length of path through dst points only
relative_src_length,0.28043699143953715,length of path through src points relative to he whole path
relative_dst_length,0.7187380072868315,length of path through dst points relative to he whole path
n,50.0,amount of pairs in dataset
