name,value,description
all_xs_median,-1.6153618460521102,the median value of numbers range
all_xs_mean,-0.5607853448018432,Ex. The average value of numbers in range. mean = sum / n
all_xs_average_deviation,26.797145424336193,average difference between the observed value and mean of values
all_xs_standatd_deviation,30.38267909767009,the amount of dispersion
all_xs_variance,923.1071891519988,Ex2. measures how far a set of numbers are spread out
all_xs_skew,0.09891702253726453,Ex3. measure of the lopsidedness of the distribution
all_xs_kurtosis,-1.3728235230003047,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
all_ys_median,0.607420620508492,the median value of numbers range
all_ys_mean,-2.792270998470485,Ex. The average value of numbers in range. mean = sum / n
all_ys_average_deviation,25.409721640497445,average difference between the observed value and mean of values
all_ys_standatd_deviation,29.09487063079244,the amount of dispersion
all_ys_variance,846.5114970225485,Ex2. measures how far a set of numbers are spread out
all_ys_skew,-0.07266829658460319,Ex3. measure of the lopsidedness of the distribution
all_ys_kurtosis,-1.3423803225625548,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
src_xs_median,4.431097419001162,the median value of numbers range
src_xs_mean,2.292550624348223,Ex. The average value of numbers in range. mean = sum / n
src_xs_average_deviation,29.33846838772297,average difference between the observed value and mean of values
src_xs_standatd_deviation,32.509292271776395,the amount of dispersion
src_xs_variance,1056.8540840117803,Ex2. measures how far a set of numbers are spread out
src_xs_skew,-0.00401380197583458,Ex3. measure of the lopsidedness of the distribution
src_xs_kurtosis,-1.581868626739467,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
src_ys_median,-3.529966133646667,the median value of numbers range
src_ys_mean,-3.9873867807909846,Ex. The average value of numbers in range. mean = sum / n
src_ys_average_deviation,26.432448971271516,average difference between the observed value and mean of values
src_ys_standatd_deviation,30.136687732420025,the amount of dispersion
src_ys_variance,908.2199474813956,Ex2. measures how far a set of numbers are spread out
src_ys_skew,0.021946617493411886,Ex3. measure of the lopsidedness of the distribution
src_ys_kurtosis,-1.448341102449491,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_xs_median,4.431097419001162,the median value of numbers range
dst_xs_mean,2.292550624348223,Ex. The average value of numbers in range. mean = sum / n
dst_xs_average_deviation,29.33846838772297,average difference between the observed value and mean of values
dst_xs_standatd_deviation,32.509292271776395,the amount of dispersion
dst_xs_variance,1056.8540840117803,Ex2. measures how far a set of numbers are spread out
dst_xs_skew,-0.00401380197583458,Ex3. measure of the lopsidedness of the distribution
dst_xs_kurtosis,-1.581868626739467,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_ys_median,3.7877508671954274,the median value of numbers range
dst_ys_mean,-1.5971552161499858,Ex. The average value of numbers in range. mean = sum / n
dst_ys_average_deviation,24.280174067616464,average difference between the observed value and mean of values
dst_ys_standatd_deviation,28.269486905578393,the amount of dispersion
dst_ys_variance,799.1638899046682,Ex2. measures how far a set of numbers are spread out
dst_ys_skew,-0.16806988995937505,Ex3. measure of the lopsidedness of the distribution
dst_ys_kurtosis,-1.2738736400162733,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
edges_median,47.779485880396585,the median value of numbers range
edges_mean,50.78312892155626,Ex. The average value of numbers in range. mean = sum / n
edges_average_deviation,22.176362432858397,average difference between the observed value and mean of values
edges_standatd_deviation,27.137946944140698,the amount of dispersion
edges_variance,736.4681643429955,Ex2. measures how far a set of numbers are spread out
edges_skew,0.42331488251416255,Ex3. measure of the lopsidedness of the distribution
edges_kurtosis,-0.6303037763119019,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_length,2436.3550078746193,length of path through dst points only
src_length,2857.307759081168,length of path through src points only
dst_length,2436.3550078746193,length of path through dst points only
relative_src_length,0.5311679384437211,length of path through src points relative to he whole path
relative_dst_length,0.4529136431792524,length of path through dst points relative to he whole path
n,50.0,amount of pairs in dataset
