name,value,description
all_xs_median,-24.9376745048692,the median value of numbers range
all_xs_mean,-17.162289270808802,Ex. The average value of numbers in range. mean = sum / n
all_xs_average_deviation,11.602966761770064,average difference between the observed value and mean of values
all_xs_standatd_deviation,13.315261772054372,the amount of dispersion
all_xs_variance,177.29619605833253,Ex2. measures how far a set of numbers are spread out
all_xs_skew,-0.2409943561698517,Ex3. measure of the lopsidedness of the distribution
all_xs_kurtosis,0.2660812123143934,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
all_ys_median,1039.6064334119253,the median value of numbers range
all_ys_mean,1048.6389465431248,Ex. The average value of numbers in range. mean = sum / n
all_ys_average_deviation,15.157959643734971,average difference between the observed value and mean of values
all_ys_standatd_deviation,31.13530717687881,the amount of dispersion
all_ys_variance,969.4073529986013,Ex2. measures how far a set of numbers are spread out
all_ys_skew,4.297487662754567,Ex3. measure of the lopsidedness of the distribution
all_ys_kurtosis,19.490559365004486,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
src_xs_median,-4.3058668910101705,the median value of numbers range
src_xs_mean,-11.970520792781922,Ex. The average value of numbers in range. mean = sum / n
src_xs_average_deviation,12.568241551466775,average difference between the observed value and mean of values
src_xs_standatd_deviation,15.554268176734473,the amount of dispersion
src_xs_variance,241.93525851377476,Ex2. measures how far a set of numbers are spread out
src_xs_skew,-1.2480490897478502,Ex3. measure of the lopsidedness of the distribution
src_xs_kurtosis,1.296277165899613,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
src_ys_median,1048.5107502956482,the median value of numbers range
src_ys_mean,1054.494132931435,Ex. The average value of numbers in range. mean = sum / n
src_ys_average_deviation,14.436105722415924,average difference between the observed value and mean of values
src_ys_standatd_deviation,30.32660137160194,the amount of dispersion
src_ys_variance,919.7027507520486,Ex2. measures how far a set of numbers are spread out
src_ys_skew,4.1077906270091225,Ex3. measure of the lopsidedness of the distribution
src_ys_kurtosis,18.523887406542208,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_xs_median,-4.3058668910101705,the median value of numbers range
dst_xs_mean,-11.970520792781922,Ex. The average value of numbers in range. mean = sum / n
dst_xs_average_deviation,12.568241551466775,average difference between the observed value and mean of values
dst_xs_standatd_deviation,15.554268176734473,the amount of dispersion
dst_xs_variance,241.93525851377476,Ex2. measures how far a set of numbers are spread out
dst_xs_skew,-1.2480490897478502,Ex3. measure of the lopsidedness of the distribution
dst_xs_kurtosis,1.296277165899613,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_ys_median,1035.4892755444353,the median value of numbers range
dst_ys_mean,1042.783760154816,Ex. The average value of numbers in range. mean = sum / n
dst_ys_average_deviation,12.056942280358898,average difference between the observed value and mean of values
dst_ys_standatd_deviation,31.127641235635192,the amount of dispersion
dst_ys_variance,968.9300488944165,Ex2. measures how far a set of numbers are spread out
dst_ys_skew,4.830672209232659,Ex3. measure of the lopsidedness of the distribution
dst_ys_kurtosis,23.001473284749864,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
edges_median,23.582270322479342,the median value of numbers range
edges_mean,22.22680353942876,Ex. The average value of numbers in range. mean = sum / n
edges_average_deviation,8.60365342571772,average difference between the observed value and mean of values
edges_standatd_deviation,10.994959587967875,the amount of dispersion
edges_variance,120.8891363410467,Ex2. measures how far a set of numbers are spread out
edges_skew,-0.635539954169417,Ex3. measure of the lopsidedness of the distribution
edges_kurtosis,-0.5501397740247631,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_length,740.4818919402767,length of path through dst points only
src_length,1378.6521224289525,length of path through src points only
dst_length,740.4818919402767,length of path through dst points only
relative_src_length,0.6474980033815504,length of path through src points relative to he whole path
relative_dst_length,0.3477748583353961,length of path through dst points relative to he whole path
n,50.0,amount of pairs in dataset
