name,value,description
all_xs_median,-0.9330353392457347,the median value of numbers range
all_xs_mean,-0.343222122695112,Ex. The average value of numbers in range. mean = sum / n
all_xs_average_deviation,9.606499654246782,average difference between the observed value and mean of values
all_xs_standatd_deviation,12.15264522538365,the amount of dispersion
all_xs_variance,147.68678597404,Ex2. measures how far a set of numbers are spread out
all_xs_skew,-0.46962926322847376,Ex3. measure of the lopsidedness of the distribution
all_xs_kurtosis,0.27165450431386473,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
all_ys_median,3.1229672387033585,the median value of numbers range
all_ys_mean,2.359509239785473,Ex. The average value of numbers in range. mean = sum / n
all_ys_average_deviation,9.33085688674607,average difference between the observed value and mean of values
all_ys_standatd_deviation,11.787366839434045,the amount of dispersion
all_ys_variance,138.94201700738935,Ex2. measures how far a set of numbers are spread out
all_ys_skew,0.06890805049062707,Ex3. measure of the lopsidedness of the distribution
all_ys_kurtosis,-0.05365811163125489,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
src_xs_median,1.4419091158892923,the median value of numbers range
src_xs_mean,1.7155879681844814,Ex. The average value of numbers in range. mean = sum / n
src_xs_average_deviation,9.369079801764077,average difference between the observed value and mean of values
src_xs_standatd_deviation,12.374839248249467,the amount of dispersion
src_xs_variance,153.1366464200154,Ex2. measures how far a set of numbers are spread out
src_xs_skew,-0.7000613043989858,Ex3. measure of the lopsidedness of the distribution
src_xs_kurtosis,1.0363735878249773,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
src_ys_median,0.11425960982627664,the median value of numbers range
src_ys_mean,0.0804922594019929,Ex. The average value of numbers in range. mean = sum / n
src_ys_average_deviation,11.162219018095094,average difference between the observed value and mean of values
src_ys_standatd_deviation,14.014191313660497,the amount of dispersion
src_ys_variance,196.39755817587735,Ex2. measures how far a set of numbers are spread out
src_ys_skew,0.4425237710622991,Ex3. measure of the lopsidedness of the distribution
src_ys_kurtosis,-0.24529208620172405,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_xs_median,1.4419091158892923,the median value of numbers range
dst_xs_mean,1.7155879681844814,Ex. The average value of numbers in range. mean = sum / n
dst_xs_average_deviation,9.369079801764077,average difference between the observed value and mean of values
dst_xs_standatd_deviation,12.374839248249467,the amount of dispersion
dst_xs_variance,153.1366464200154,Ex2. measures how far a set of numbers are spread out
dst_xs_skew,-0.7000613043989858,Ex3. measure of the lopsidedness of the distribution
dst_xs_kurtosis,1.0363735878249773,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_ys_median,5.119047120064073,the median value of numbers range
dst_ys_mean,4.638526220168953,Ex. The average value of numbers in range. mean = sum / n
dst_ys_average_deviation,7.090517375444458,average difference between the observed value and mean of values
dst_ys_standatd_deviation,8.586162923179732,the amount of dispersion
dst_ys_variance,73.7221937433863,Ex2. measures how far a set of numbers are spread out
dst_ys_skew,-0.26905428348341676,Ex3. measure of the lopsidedness of the distribution
dst_ys_kurtosis,-0.8187048431777586,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
edges_median,22.1494754877305,the median value of numbers range
edges_mean,21.905215497140624,Ex. The average value of numbers in range. mean = sum / n
edges_average_deviation,7.226398056924831,average difference between the observed value and mean of values
edges_standatd_deviation,9.41451326276934,the amount of dispersion
edges_variance,88.63305997485979,Ex2. measures how far a set of numbers are spread out
edges_skew,0.2780299672933328,Ex3. measure of the lopsidedness of the distribution
edges_kurtosis,-0.19160894468001333,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_length,909.4789075460455,length of path through dst points only
src_length,1171.0932638241616,length of path through src points only
dst_length,909.4789075460455,length of path through dst points only
relative_src_length,0.560777286985117,length of path through src points relative to he whole path
relative_dst_length,0.4355034138599893,length of path through dst points relative to he whole path
n,50.0,amount of pairs in dataset
