name,value,description
all_xs_median,-0.9717806552926611,the median value of numbers range
all_xs_mean,-1.1993849929209939,Ex. The average value of numbers in range. mean = sum / n
all_xs_average_deviation,10.737703785174324,average difference between the observed value and mean of values
all_xs_standatd_deviation,13.02411633714963,the amount of dispersion
all_xs_variance,169.6276063636079,Ex2. measures how far a set of numbers are spread out
all_xs_skew,-0.15154327266907433,Ex3. measure of the lopsidedness of the distribution
all_xs_kurtosis,-0.6750296260818436,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
all_ys_median,-0.12643734680709337,the median value of numbers range
all_ys_mean,0.8189873835285196,Ex. The average value of numbers in range. mean = sum / n
all_ys_average_deviation,8.889162077746038,average difference between the observed value and mean of values
all_ys_standatd_deviation,11.608186959008686,the amount of dispersion
all_ys_variance,134.7500044752993,Ex2. measures how far a set of numbers are spread out
all_ys_skew,-0.13262300876740027,Ex3. measure of the lopsidedness of the distribution
all_ys_kurtosis,0.17621314980766956,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
src_xs_median,-2.061850727296839,the median value of numbers range
src_xs_mean,-1.4385485285644604,Ex. The average value of numbers in range. mean = sum / n
src_xs_average_deviation,10.108213788016881,average difference between the observed value and mean of values
src_xs_standatd_deviation,12.121694744397269,the amount of dispersion
src_xs_variance,146.93548347634837,Ex2. measures how far a set of numbers are spread out
src_xs_skew,0.12477612405619344,Ex3. measure of the lopsidedness of the distribution
src_xs_kurtosis,-0.8317633043655599,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
src_ys_median,-0.47362782266534487,the median value of numbers range
src_ys_mean,0.5955196062723553,Ex. The average value of numbers in range. mean = sum / n
src_ys_average_deviation,9.26304128603863,average difference between the observed value and mean of values
src_ys_standatd_deviation,11.876717543910688,the amount of dispersion
src_ys_variance,141.05641961783593,Ex2. measures how far a set of numbers are spread out
src_ys_skew,-0.19201052250340772,Ex3. measure of the lopsidedness of the distribution
src_ys_kurtosis,-0.1929431687904497,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_xs_median,-2.061850727296839,the median value of numbers range
dst_xs_mean,-1.4385485285644604,Ex. The average value of numbers in range. mean = sum / n
dst_xs_average_deviation,10.108213788016881,average difference between the observed value and mean of values
dst_xs_standatd_deviation,12.121694744397269,the amount of dispersion
dst_xs_variance,146.93548347634837,Ex2. measures how far a set of numbers are spread out
dst_xs_skew,0.12477612405619344,Ex3. measure of the lopsidedness of the distribution
dst_xs_kurtosis,-0.8317633043655599,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_ys_median,0.11735227340657603,the median value of numbers range
dst_ys_mean,1.0424551607846844,Ex. The average value of numbers in range. mean = sum / n
dst_ys_average_deviation,8.507754942798533,average difference between the observed value and mean of values
dst_ys_standatd_deviation,11.449527302455026,the amount of dispersion
dst_ys_variance,131.0916754496631,Ex2. measures how far a set of numbers are spread out
dst_ys_skew,-0.05774997165944345,Ex3. measure of the lopsidedness of the distribution
dst_ys_kurtosis,0.4450248938275192,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
edges_median,20.314154883004594,the median value of numbers range
edges_mean,21.77323750306487,Ex. The average value of numbers in range. mean = sum / n
edges_average_deviation,8.33691477775133,average difference between the observed value and mean of values
edges_standatd_deviation,10.543548653692929,the amount of dispersion
edges_variance,111.16641821278996,Ex2. measures how far a set of numbers are spread out
edges_skew,0.6548899700418606,Ex3. measure of the lopsidedness of the distribution
edges_kurtosis,-0.003322773507492105,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_length,1006.398807040512,length of path through dst points only
src_length,1021.6599791496716,length of path through src points only
dst_length,1006.398807040512,length of path through dst points only
relative_src_length,0.4950241101524641,length of path through src points relative to he whole path
relative_dst_length,0.4876296263737141,length of path through dst points relative to he whole path
n,50.0,amount of pairs in dataset
