name,value,description
all_xs_median,-7.928952251993899,the median value of numbers range
all_xs_mean,-17.776749834906074,Ex. The average value of numbers in range. mean = sum / n
all_xs_average_deviation,18.41908973625246,average difference between the observed value and mean of values
all_xs_standatd_deviation,21.419385955816317,the amount of dispersion
all_xs_variance,458.7900947242213,Ex2. measures how far a set of numbers are spread out
all_xs_skew,-0.6397689237532316,Ex3. measure of the lopsidedness of the distribution
all_xs_kurtosis,-0.7601588763969285,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
all_ys_median,1051.225485494318,the median value of numbers range
all_ys_mean,1075.0041601334235,Ex. The average value of numbers in range. mean = sum / n
all_ys_average_deviation,34.810226118087265,average difference between the observed value and mean of values
all_ys_standatd_deviation,43.3621298466186,the amount of dispersion
all_ys_variance,1880.2743048350114,Ex2. measures how far a set of numbers are spread out
all_ys_skew,1.403771342460648,Ex3. measure of the lopsidedness of the distribution
all_ys_kurtosis,1.0738412745372594,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
src_xs_median,-15.08439203279643,the median value of numbers range
src_xs_mean,-19.413383838263822,Ex. The average value of numbers in range. mean = sum / n
src_xs_average_deviation,20.42303997160592,average difference between the observed value and mean of values
src_xs_standatd_deviation,23.92369278430249,the amount of dispersion
src_xs_variance,572.3430764376869,Ex2. measures how far a set of numbers are spread out
src_xs_skew,-0.32270892599729534,Ex3. measure of the lopsidedness of the distribution
src_xs_kurtosis,-1.1190263130361788,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
src_ys_median,1058.5104899539622,the median value of numbers range
src_ys_mean,1079.19426045303,Ex. The average value of numbers in range. mean = sum / n
src_ys_average_deviation,34.81886929900065,average difference between the observed value and mean of values
src_ys_standatd_deviation,43.72052218897296,the amount of dispersion
src_ys_variance,1911.4840604764768,Ex2. measures how far a set of numbers are spread out
src_ys_skew,1.278062293930302,Ex3. measure of the lopsidedness of the distribution
src_ys_kurtosis,0.8788711472566617,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_xs_median,-15.08439203279643,the median value of numbers range
dst_xs_mean,-19.413383838263822,Ex. The average value of numbers in range. mean = sum / n
dst_xs_average_deviation,20.42303997160592,average difference between the observed value and mean of values
dst_xs_standatd_deviation,23.92369278430249,the amount of dispersion
dst_xs_variance,572.3430764376869,Ex2. measures how far a set of numbers are spread out
dst_xs_skew,-0.32270892599729534,Ex3. measure of the lopsidedness of the distribution
dst_xs_kurtosis,-1.1190263130361788,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_ys_median,1051.225485494318,the median value of numbers range
dst_ys_mean,1070.8140598138134,Ex. The average value of numbers in range. mean = sum / n
dst_ys_average_deviation,34.2987708988197,average difference between the observed value and mean of values
dst_ys_standatd_deviation,43.0303033104509,the amount of dispersion
dst_ys_variance,1851.6070029894015,Ex2. measures how far a set of numbers are spread out
dst_ys_skew,1.5231822160353385,Ex3. measure of the lopsidedness of the distribution
dst_ys_kurtosis,1.22577272450064,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
edges_median,18.870557538126082,the median value of numbers range
edges_mean,22.85329170648296,Ex. The average value of numbers in range. mean = sum / n
edges_average_deviation,12.711276211412738,average difference between the observed value and mean of values
edges_standatd_deviation,17.59528752507441,the amount of dispersion
edges_variance,309.59414309003927,Ex2. measures how far a set of numbers are spread out
edges_skew,1.6978980662852585,Ex3. measure of the lopsidedness of the distribution
edges_kurtosis,3.126839076934778,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_length,2143.906026654288,length of path through dst points only
src_length,2862.5367467048864,length of path through src points only
dst_length,2143.906026654288,length of path through dst points only
relative_src_length,0.5675801868371053,length of path through src points relative to he whole path
relative_dst_length,0.4250909912581419,length of path through dst points relative to he whole path
n,50.0,amount of pairs in dataset
