1200,-0.3307747998379653,1059.6435704714208,29,-24.9376745048692,1035.4892755444353,>
1201,4.810179778373931,1053.9787208295418,29,-24.9376745048692,1035.4892755444353,>
1202,-7.986940816391413,1050.3120975848376,29,-24.9376745048692,1035.4892755444353,>
1203,-8.762704762317851,1032.9319656481441,29,-24.9376745048692,1035.4892755444353,>
1204,-31.09691525521841,1040.6222220319303,29,-24.9376745048692,1035.4892755444353,>
1205,5.095349124857285,1052.4023965283443,29,-24.9376745048692,1035.4892755444353,>
1206,-9.426086957708375,1050.185327453832,29,-24.9376745048692,1035.4892755444353,>
1207,-8.727501471305123,1032.8718614957677,29,-24.9376745048692,1035.4892755444353,>
1208,-13.88475742473065,1050.0974804362397,29,-24.9376745048692,1035.4892755444353,>
1209,-34.90658503988659,1124.1772156979305,8,-23.696373651570557,1036.7778827058132,<
1210,-17.120999283656094,1052.3683513861897,29,-24.9376745048692,1035.4892755444353,>
1211,-5.098054385197877,1040.0857851864423,29,-24.9376745048692,1035.4892755444353,>
1212,-49.680029213147705,1031.4015077777133,29,-24.9376745048692,1035.4892755444353,>
1213,-18.324037283763268,1050.6138151229918,29,-24.9376745048692,1035.4892755444353,>
1214,-29.68056311393249,1120.3815596378613,28,-28.9991795926369,1120.2622205645114,>
1215,-14.779343386132863,1049.1486245290225,29,-24.9376745048692,1035.4892755444353,>
1216,-19.362054403094373,1029.6566977845714,29,-24.9376745048692,1035.4892755444353,>
1217,-40.51434537983689,1044.8169191565028,29,-24.9376745048692,1035.4892755444353,>
1218,-40.097805100555924,1044.8164173446323,29,-24.9376745048692,1035.4892755444353,>
1219,-80.5617279183027,1169.2288394103005,5,-74.20801385605003,1180.8207346581246,>
1220,-12.17932639943691,1032.0159297923744,29,-24.9376745048692,1035.4892755444353,>
1221,-11.125880569518172,1033.4607874289577,29,-24.9376745048692,1035.4892755444353,>
1222,-10.155110986266406,1050.9481256842623,29,-24.9376745048692,1035.4892755444353,>
1223,-29.22827849157068,1030.9320783520188,29,-24.9376745048692,1035.4892755444353,>
1224,-38.9548413333024,1032.5920383993682,29,-24.9376745048692,1035.4892755444353,>
1225,-16.067762893247597,1038.3540132524768,29,-24.9376745048692,1035.4892755444353,>
1226,-28.099347171503187,1164.7608863448902,19,-29.863630699174173,1155.328962580659,>
1227,-31.231497593839695,1030.419095384447,29,-24.9376745048692,1035.4892755444353,>
1228,-36.268570174972886,1039.9848515155397,29,-24.9376745048692,1035.4892755444353,>
1229,-16.580575534068572,1051.5217772772537,29,-24.9376745048692,1035.4892755444353,>
1230,-27.27696548125598,1040.7598330926041,29,-24.9376745048692,1035.4892755444353,>
1231,-14.979183585486215,1049.461707239903,29,-24.9376745048692,1035.4892755444353,>
1232,-21.953501823163034,1055.1700979807101,29,-24.9376745048692,1035.4892755444353,>
1233,-81.26286158541386,1171.3480827040003,5,-74.20801385605003,1180.8207346581246,<
1234,-17.69655651108626,1035.404600919626,29,-24.9376745048692,1035.4892755444353,>
1235,-27.577615898204524,1034.588583461271,29,-24.9376745048692,1035.4892755444353,>
1236,-22.44683658953175,1034.0395875322256,29,-24.9376745048692,1035.4892755444353,>
1237,-17.447079147806196,1034.2322929299623,29,-24.9376745048692,1035.4892755444353,>
1238,-24.37647261053668,1045.13998736509,29,-24.9376745048692,1035.4892755444353,>
1239,-24.065105871980894,1037.8294182484024,29,-24.9376745048692,1035.4892755444353,>
1240,-22.056423889153137,1034.8989384406316,29,-24.9376745048692,1035.4892755444353,>
1241,-74.51463329904038,1053.9480872424267,23,-7.928952251993899,1051.225485494318,<
1242,-74.24009300770167,1066.1757433621603,23,-7.928952251993899,1051.225485494318,<
1243,-52.794464543576474,1117.073714453307,23,-7.928952251993899,1051.225485494318,<
1244,-42.16596790429165,1067.009908035842,23,-7.928952251993899,1051.225485494318,<
1245,-2.498543543985002,1048.0551287131796,23,-7.928952251993899,1051.225485494318,<
1246,-22.4070605358788,1100.2110040175949,23,-7.928952251993899,1051.225485494318,<
1247,7.111029877985537,1055.6470729473067,23,-7.928952251993899,1051.225485494318,<
1248,-25.69466743469044,1037.8279487065915,29,-24.9376745048692,1035.4892755444353,>
1249,-23.257716560008316,1098.7251771773722,23,-7.928952251993899,1051.225485494318,<
