id1,x1,y1,id2,x2,y2,direction
5850,-15.26012904571809,-15.330250564657785,5850,-0.01623651144698751,-7.804118204829603,>
5851,18.921461215167216,-7.673473003220727,5851,-24.442228296660552,0.02568078442031691,>
5852,6.381224528092568,-22.763208205082442,5852,6.331077693951071,5.81323778314337,>
5853,5.417365590920016,-6.781500591258496,5853,24.71482050470981,1.0682932338241415,>
5854,18.11268048268989,7.486045273097089,5854,-8.598958241057707,9.871963411685545,>
5855,-15.153805093414139,2.563412079061239,5855,36.128819563600814,-0.24852087228619676,>
5856,-0.2936625084591961,-4.514839332140968,5856,3.334272334286282,4.5194981541236094,>
5857,11.117198307497615,2.6292886979140007,5857,-13.311598226963921,-24.686039484367054,>
5858,-10.761240404869136,17.45782594787308,5858,-8.096763872977029,-8.122183535567615,>
5859,6.473182474663837,0.8193702923616094,5859,-12.102612245650485,16.70053461472672,>
5860,-8.018078895574455,-9.191880925022957,5860,-2.1034883025351885,1.377675477466405,>
5861,29.47553895259897,11.555059038654617,5861,7.35900184304935,-2.8088756081390187,>
5862,-0.3783122147393609,-4.005280983818832,5862,0.6548727779492083,10.701668742076407,>
5863,21.82024082490276,-2.8923377254974296,5863,-4.865857090830634,-11.026461171583136,>
5864,-12.265974632116631,5.0972191369731625,5864,6.405473994028107,-15.272716723775705,>
5865,17.781219641638632,14.870919933765494,5865,19.4666657147433,-18.302859781953487,>
5866,9.1162864126709,2.548030127302337,5866,-8.065056054086876,-2.1624301754092627,>
5867,-7.592436834286345,1.5937464357999909,5867,-0.32555895524428546,-3.441125794531648,>
5868,-22.755243148034584,1.2567940000346258,5868,-4.7816711020085645,-9.114996600566379,>
5869,9.866486731321565,-12.588395463591857,5869,0.21270211799840696,-16.675984685197783,>
5870,14.170100440388683,7.079063057583349,5870,9.685287048446979,4.487338922223047,>
5871,32.61729228048849,-17.890480355559127,5871,-1.1719621487665886,-17.863426870303787,>
5872,-2.093538424001695,7.375953915334717,5872,6.458193816644748,24.82395986368669,>
5873,-6.608940781694951,-2.407698165870618,5873,-9.894755527485355,9.526982411781237,>
5874,9.642985740812989,-2.6625718649206807,5874,5.241616956559871,9.635204762569037,>
5875,1.0899421997283278,-15.479613500370338,5875,-29.340924928960664,2.393993809890717,>
5876,-17.499394126085814,-6.971027773769811,5876,-9.056240788524713,-7.624566455943657,>
5877,-18.333539910482216,-9.94538263422855,5877,15.531047815778464,4.672796519900071,>
5878,-15.854242194665662,2.2288594689660752,5878,-9.29974370782772,4.206846283878752,>
5879,-11.022528750972313,13.096472547406787,5879,-19.53562658212277,0.9021050889324708,>
5880,9.18618871633852,-1.2527135763761466,5880,-16.985852075067754,14.297028765090035,>
5881,17.67092109636894,17.46589479628931,5881,-8.243392274621575,-0.3687609907025311,>
5882,5.553001215513408,-19.18579630665193,5882,-5.351938965110447,7.322052769648455,>
5883,3.059491574096459,0.7432231735683219,5883,-0.9064772829956893,6.464693797855428,>
5884,-8.966613802422179,-7.334507824339429,5884,-3.929305845992151,7.0681448111787955,>
5885,-6.013847713315812,-8.87310750572349,5885,2.500529183012069,9.986451513992298,>
5886,8.470221312961938,-3.463818157078652,5886,14.904880304489726,1.8717965903355243,>
5887,8.249997005928162,15.527906852386716,5887,1.2854523595651637,-18.422883647494267,>
5888,-15.420765099069776,-3.8113387910258627,5888,5.855839864755882,-0.9043373544538661,>
5889,-22.07616739585078,-4.349663847289128,5889,25.88561710350106,5.98797136433208,>
5890,7.353841413979161,-8.293669869378942,5890,-5.464633135864784,7.299880031274197,>
5891,2.061837373325365,3.914687436651113,5891,6.654261088570309,-16.621454507530473,>
5892,11.609978709718556,9.954908891801505,5892,-9.380926604605012,17.77518628346676,>
5893,-0.37727524743236296,-23.545740318066542,5893,-12.541979009039881,22.566779373234738,>
5894,2.2380588581287206,0.8833703465520112,5894,21.766114924446846,-2.529733207549395,>
5895,-0.9748316468485186,-5.71605955624073,5895,-13.173275324128815,5.379193398594292,>
5896,9.575092265329012,-5.194654917782279,5896,-3.353985834829654,-6.552370981621676,>
5897,-5.798921996811355,-3.6730056966524147,5897,18.163179982408618,14.206670487422889,>
5898,11.666638322395213,2.453821938659652,5898,-19.53376619014451,13.387136884741903,>
5899,14.059228990037848,3.2741734910909077,5899,20.800496713518356,27.278286019404202,>
