id1,x1,y1,id2,x2,y2,direction
1300,8.679714356385519,1058.1505734287996,13,-3.1775970507291844,1042.3921454909218,<
1301,10.377448479677964,1059.8287421313416,13,-3.1775970507291844,1042.3921454909218,<
1302,6.021228839747757,1055.9595027580954,13,-3.1775970507291844,1042.3921454909218,<
1303,8.452664473993577,1059.0616045008667,13,-3.1775970507291844,1042.3921454909218,<
1304,-11.185570829936378,1063.8534078417604,13,-3.1775970507291844,1042.3921454909218,<
1305,8.408106218190163,1058.0919513600627,13,-3.1775970507291844,1042.3921454909218,<
1306,8.458633500035399,1055.9419826179067,13,-3.1775970507291844,1042.3921454909218,<
1307,-56.62572405109183,1029.4188902507015,26,-47.360317340309805,1048.8072164141563,<
1308,-21.901019772555564,1092.9584833947454,23,-7.928952251993899,1051.225485494318,<
1309,-3.9111083207940935,1075.4147122735396,23,-7.928952251993899,1051.225485494318,<
1310,-15.935781095211786,1049.9352956456191,23,-7.928952251993899,1051.225485494318,>
1311,-6.495068278371699,1049.4962626576405,23,-7.928952251993899,1051.225485494318,<
1312,-5.388564439192333,1049.7924702542393,23,-7.928952251993899,1051.225485494318,>
1313,12.948475547498292,1067.1711041430424,13,-3.1775970507291844,1042.3921454909218,<
1314,10.909547008733476,1060.27879475336,13,-3.1775970507291844,1042.3921454909218,<
1315,4.318817234059969,1042.7919784032124,13,-3.1775970507291844,1042.3921454909218,<
1316,-66.00877118944602,1023.7461408212789,13,-3.1775970507291844,1042.3921454909218,<
1317,11.008838789879432,1060.688415512143,13,-3.1775970507291844,1042.3921454909218,<
1318,11.110643845148262,1060.696149733999,13,-3.1775970507291844,1042.3921454909218,<
1319,16.163022963821447,1059.7752892066148,13,-3.1775970507291844,1042.3921454909218,<
1320,-56.18691337055541,1183.5101347289144,10,-77.40627560512281,1180.9711987948285,<
1321,-34.90658503988659,1124.1772156979305,16,-1204.4702138006992,866.8932526179086,<
1322,-52.395517183155604,1194.8019985669468,17,-58.66842599169946,1183.5155897977615,<
1323,-31.80232497899696,1117.7893324539207,28,-28.9991795926369,1120.2622205645114,<
1324,-7.119215472177391,1056.694609383396,13,-3.1775970507291844,1042.3921454909218,<
1325,-45.543755965553835,1115.7182676953103,23,-7.928952251993899,1051.225485494318,<
1326,-6.554793445374944,1110.295582713131,23,-7.928952251993899,1051.225485494318,<
1327,-8.825658788437286,1052.5720468440463,13,-3.1775970507291844,1042.3921454909218,<
1328,-47.90609401471319,1101.212788820405,13,-3.1775970507291844,1042.3921454909218,<
1329,-46.1495946555061,1113.8167191251944,6,-39.66662674483848,1105.2826929422392,<
1330,-23.726354917461315,1141.3573516121278,13,-3.1775970507291844,1042.3921454909218,>
1331,-48.1303164637169,1030.6782084898568,13,-3.1775970507291844,1042.3921454909218,>
1332,-36.901060042603106,1062.9011908310013,13,-3.1775970507291844,1042.3921454909218,>
1333,25.030412574673914,1048.3981925650774,13,-3.1775970507291844,1042.3921454909218,>
1334,-73.57643155963083,1021.882695205568,13,-3.1775970507291844,1042.3921454909218,>
1335,-54.48132526562899,1105.8643419065222,23,-7.928952251993899,1051.225485494318,>
1336,-7.578917743860177,1070.5514074008834,13,-3.1775970507291844,1042.3921454909218,>
1337,-25.775074753329818,1103.4679013484465,23,-7.928952251993899,1051.225485494318,>
1338,-19.124968877503466,1092.0340308138225,23,-7.928952251993899,1051.225485494318,>
1339,-7.83359618831119,1070.2374747666308,13,-3.1775970507291844,1042.3921454909218,>
1340,-7.313959310114917,1095.0448566611167,23,-7.928952251993899,1051.225485494318,>
1341,20.085179218780663,1080.5318760775197,23,-7.928952251993899,1051.225485494318,>
1342,9.998415326022357,1034.5545374767385,11,-2.2014361454180076,1052.9471019548657,>
1343,-26.289161484504746,1105.6271670357432,13,-3.1775970507291844,1042.3921454909218,>
1344,-4.039669273495995,1051.0613282171198,13,-3.1775970507291844,1042.3921454909218,>
1345,-42.16293103139317,1080.8580140523588,23,-7.928952251993899,1051.225485494318,>
1346,-44.0577302805283,1042.610872221397,23,-7.928952251993899,1051.225485494318,>
1347,-41.65423736760691,1087.9864956239692,12,-30.429939426898027,1079.0515973883364,>
1348,-26.573458166362105,1105.0452310829228,13,-3.1775970507291844,1042.3921454909218,>
1349,5.226091739124181,1048.3016904493063,13,-3.1775970507291844,1042.3921454909218,>
