name,value,description
all_xs_median,-1.8531797452473284,the median value of numbers range
all_xs_mean,-0.7439183116391473,Ex. The average value of numbers in range. mean = sum / n
all_xs_average_deviation,9.607934183615699,average difference between the observed value and mean of values
all_xs_standatd_deviation,12.587218497269301,the amount of dispersion
all_xs_variance,158.43806949799844,Ex2. measures how far a set of numbers are spread out
all_xs_skew,0.20738301934813824,Ex3. measure of the lopsidedness of the distribution
all_xs_kurtosis,1.15421309027571,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
all_ys_median,0.25866279516387297,the median value of numbers range
all_ys_mean,-0.7241486752345182,Ex. The average value of numbers in range. mean = sum / n
all_ys_average_deviation,11.06861166476298,average difference between the observed value and mean of values
all_ys_standatd_deviation,13.730875139721196,the amount of dispersion
all_ys_variance,188.53693210261355,Ex2. measures how far a set of numbers are spread out
all_ys_skew,-0.16112208016899784,Ex3. measure of the lopsidedness of the distribution
all_ys_kurtosis,-0.2894598361376053,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
src_xs_median,-0.786804587452966,the median value of numbers range
src_xs_mean,-0.2602064989111837,Ex. The average value of numbers in range. mean = sum / n
src_xs_average_deviation,9.489966618559317,average difference between the observed value and mean of values
src_xs_standatd_deviation,11.594849177413744,the amount of dispersion
src_xs_variance,134.4405274469722,Ex2. measures how far a set of numbers are spread out
src_xs_skew,-0.3310021631337715,Ex3. measure of the lopsidedness of the distribution
src_xs_kurtosis,-0.38598443147189165,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
src_ys_median,2.1441865030688323,the median value of numbers range
src_ys_mean,0.19080566113880892,Ex. The average value of numbers in range. mean = sum / n
src_ys_average_deviation,11.05358145369431,average difference between the observed value and mean of values
src_ys_standatd_deviation,13.540346259469045,the amount of dispersion
src_ys_variance,183.34097682631736,Ex2. measures how far a set of numbers are spread out
src_ys_skew,-0.33080583674200115,Ex3. measure of the lopsidedness of the distribution
src_ys_kurtosis,-0.5672686845248816,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_xs_median,-0.786804587452966,the median value of numbers range
dst_xs_mean,-0.2602064989111837,Ex. The average value of numbers in range. mean = sum / n
dst_xs_average_deviation,9.489966618559317,average difference between the observed value and mean of values
dst_xs_standatd_deviation,11.594849177413744,the amount of dispersion
dst_xs_variance,134.4405274469722,Ex2. measures how far a set of numbers are spread out
dst_xs_skew,-0.3310021631337715,Ex3. measure of the lopsidedness of the distribution
dst_xs_kurtosis,-0.38598443147189165,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_ys_median,-2.8429914541179993,the median value of numbers range
dst_ys_mean,-1.639103011607845,Ex. The average value of numbers in range. mean = sum / n
dst_ys_average_deviation,10.955199601312312,average difference between the observed value and mean of values
dst_ys_standatd_deviation,13.995432396222407,the amount of dispersion
dst_ys_variance,195.87212795723167,Ex2. measures how far a set of numbers are spread out
dst_ys_skew,0.007556834617588957,Ex3. measure of the lopsidedness of the distribution
dst_ys_kurtosis,-0.07713386167028657,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
edges_median,23.610014430759094,the median value of numbers range
edges_mean,23.956769154603922,Ex. The average value of numbers in range. mean = sum / n
edges_average_deviation,10.060546256558135,average difference between the observed value and mean of values
edges_standatd_deviation,12.600592504786967,the amount of dispersion
edges_variance,158.7749314716935,Ex2. measures how far a set of numbers are spread out
edges_skew,0.20811092626892064,Ex3. measure of the lopsidedness of the distribution
edges_kurtosis,-0.39270448137727954,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_length,1116.6300415528833,length of path through dst points only
src_length,1141.0270440677589,length of path through src points only
length,2273.7241600888924,length of path through all points
relative_src_length,0.5018317806954867,length of path through src points relative to he whole path
relative_dst_length,0.4911018060824177,length of path through dst points relative to he whole path
n,50.0,amount of pairs in dataset
