name,value,description
all_xs_median,1.62449352862401,the median value of numbers range
all_xs_mean,1.0482041192663736,Ex. The average value of numbers in range. mean = sum / n
all_xs_average_deviation,9.437054810450817,average difference between the observed value and mean of values
all_xs_standatd_deviation,12.414398757989959,the amount of dispersion
all_xs_variance,154.11729652238265,Ex2. measures how far a set of numbers are spread out
all_xs_skew,0.46729185685617625,Ex3. measure of the lopsidedness of the distribution
all_xs_kurtosis,0.364420504663292,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
all_ys_median,0.30019483087585386,the median value of numbers range
all_ys_mean,0.14093812093837468,Ex. The average value of numbers in range. mean = sum / n
all_ys_average_deviation,9.545255012687006,average difference between the observed value and mean of values
all_ys_standatd_deviation,11.954662060267045,the amount of dispersion
all_ys_variance,142.91394497518831,Ex2. measures how far a set of numbers are spread out
all_ys_skew,0.2909085564070278,Ex3. measure of the lopsidedness of the distribution
all_ys_kurtosis,0.05557395719673908,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
src_xs_median,1.69757302289233,the median value of numbers range
src_xs_mean,2.208989851977531,Ex. The average value of numbers in range. mean = sum / n
src_xs_average_deviation,10.145937005468971,average difference between the observed value and mean of values
src_xs_standatd_deviation,13.55110317511241,the amount of dispersion
src_xs_variance,183.63239726254162,Ex2. measures how far a set of numbers are spread out
src_xs_skew,0.4985593204937446,Ex3. measure of the lopsidedness of the distribution
src_xs_kurtosis,0.18162869891039835,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
src_ys_median,2.2961005925877314,the median value of numbers range
src_ys_mean,0.8615293203937117,Ex. The average value of numbers in range. mean = sum / n
src_ys_average_deviation,9.18861510173563,average difference between the observed value and mean of values
src_ys_standatd_deviation,11.273376556244239,the amount of dispersion
src_ys_variance,127.08901897887722,Ex2. measures how far a set of numbers are spread out
src_ys_skew,-0.020605686631122555,Ex3. measure of the lopsidedness of the distribution
src_ys_kurtosis,-0.7232905124164692,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_xs_median,1.69757302289233,the median value of numbers range
dst_xs_mean,2.208989851977531,Ex. The average value of numbers in range. mean = sum / n
dst_xs_average_deviation,10.145937005468971,average difference between the observed value and mean of values
dst_xs_standatd_deviation,13.55110317511241,the amount of dispersion
dst_xs_variance,183.63239726254162,Ex2. measures how far a set of numbers are spread out
dst_xs_skew,0.4985593204937446,Ex3. measure of the lopsidedness of the distribution
dst_xs_kurtosis,0.18162869891039835,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_ys_median,-1.5593815695343147,the median value of numbers range
dst_ys_mean,-0.5796530785169629,Ex. The average value of numbers in range. mean = sum / n
dst_ys_average_deviation,9.826495354858302,average difference between the observed value and mean of values
dst_ys_standatd_deviation,12.67263921975166,the amount of dispersion
dst_ys_variance,160.59578479398797,Ex2. measures how far a set of numbers are spread out
dst_ys_skew,0.5378095111211963,Ex3. measure of the lopsidedness of the distribution
dst_ys_kurtosis,0.5052918773380441,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
edges_median,18.28361247481042,the median value of numbers range
edges_mean,19.331105582344932,Ex. The average value of numbers in range. mean = sum / n
edges_average_deviation,9.045607275670406,average difference between the observed value and mean of values
edges_standatd_deviation,11.228617561984393,the amount of dispersion
edges_variance,126.08185235330434,Ex2. measures how far a set of numbers are spread out
edges_skew,0.6153925250600254,Ex3. measure of the lopsidedness of the distribution
edges_kurtosis,-0.4231134721536356,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_length,1001.2724880513872,length of path through dst points only
src_length,1087.3192430344002,length of path through src points only
length,2099.2630891276112,length of path through all points
relative_src_length,0.5179528229052303,length of path through src points relative to he whole path
relative_dst_length,0.4769637942176581,length of path through dst points relative to he whole path
n,50.0,amount of pairs in dataset
