name,value,description
all_xs_median,-7.928952251993899,the median value of numbers range
all_xs_mean,-32.75594926798188,Ex. The average value of numbers in range. mean = sum / n
all_xs_average_deviation,34.109869722843456,average difference between the observed value and mean of values
all_xs_standatd_deviation,120.56673029526475,the amount of dispersion
all_xs_variance,14536.33645409111,Ex2. measures how far a set of numbers are spread out
all_xs_skew,-9.172770909875402,Ex3. measure of the lopsidedness of the distribution
all_xs_kurtosis,86.20647329263745,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
all_ys_median,1051.225485494318,the median value of numbers range
all_ys_mean,1072.7768533883461,Ex. The average value of numbers in range. mean = sum / n
all_ys_average_deviation,33.469824069010905,average difference between the observed value and mean of values
all_ys_standatd_deviation,45.651217822324455,the amount of dispersion
all_ys_variance,2084.033688661314,Ex2. measures how far a set of numbers are spread out
all_ys_skew,0.2725955005320806,Ex3. measure of the lopsidedness of the distribution
all_ys_kurtosis,4.1893712949439,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
src_xs_median,-27.00667506664588,the median value of numbers range
src_xs_mean,-25.26626694501047,Ex. The average value of numbers in range. mean = sum / n
src_xs_average_deviation,20.49482617357323,average difference between the observed value and mean of values
src_xs_standatd_deviation,25.102980063099416,the amount of dispersion
src_xs_variance,630.1596080483667,Ex2. measures how far a set of numbers are spread out
src_xs_skew,-0.0890325084888279,Ex3. measure of the lopsidedness of the distribution
src_xs_kurtosis,-0.6018525635817573,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
src_ys_median,1072.2884068948993,the median value of numbers range
src_ys_mean,1083.0906695430212,Ex. The average value of numbers in range. mean = sum / n
src_ys_average_deviation,32.845955072540946,average difference between the observed value and mean of values
src_ys_standatd_deviation,41.32066263924789,the amount of dispersion
src_ys_variance,1707.3971609465364,Ex2. measures how far a set of numbers are spread out
src_ys_skew,1.0920979777124098,Ex3. measure of the lopsidedness of the distribution
src_ys_kurtosis,0.6413618068669091,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_xs_median,-27.00667506664588,the median value of numbers range
dst_xs_mean,-25.26626694501047,Ex. The average value of numbers in range. mean = sum / n
dst_xs_average_deviation,20.49482617357323,average difference between the observed value and mean of values
dst_xs_standatd_deviation,25.102980063099416,the amount of dispersion
dst_xs_variance,630.1596080483667,Ex2. measures how far a set of numbers are spread out
dst_xs_skew,-0.0890325084888279,Ex3. measure of the lopsidedness of the distribution
dst_xs_kurtosis,-0.6018525635817573,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_ys_median,1051.225485494318,the median value of numbers range
dst_ys_mean,1062.4630372336696,Ex. The average value of numbers in range. mean = sum / n
dst_ys_average_deviation,28.26218662993918,average difference between the observed value and mean of values
dst_ys_standatd_deviation,47.813283510740824,the amount of dispersion
dst_ys_variance,2286.1100800784807,Ex2. measures how far a set of numbers are spread out
dst_ys_skew,-0.06981771241872087,Ex3. measure of the lopsidedness of the distribution
dst_ys_kurtosis,5.767272498170213,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
edges_median,23.31629818440833,the median value of numbers range
edges_mean,51.10788894681702,Ex. The average value of numbers in range. mean = sum / n
edges_average_deviation,49.41034001806939,average difference between the observed value and mean of values
edges_standatd_deviation,166.80511102968464,the amount of dispersion
edges_variance,27823.945065625416,Ex2. measures how far a set of numbers are spread out
edges_skew,6.484658572025785,Ex3. measure of the lopsidedness of the distribution
edges_kurtosis,41.62617365057732,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_length,3579.106690979002,length of path through dst points only
src_length,2442.31264221623,length of path through src points only
length,6074.360632272543,length of path through all points
relative_src_length,0.4020690884305482,length of path through src points relative to he whole path
relative_dst_length,0.5892153771647214,length of path through dst points relative to he whole path
n,50.0,amount of pairs in dataset
