name,value,description
all_xs_median,-1.3002772676844714,the median value of numbers range
all_xs_mean,-1.058357447994261,Ex. The average value of numbers in range. mean = sum / n
all_xs_average_deviation,9.889144676425987,average difference between the observed value and mean of values
all_xs_standatd_deviation,12.747063427179862,the amount of dispersion
all_xs_variance,162.48762601654641,Ex2. measures how far a set of numbers are spread out
all_xs_skew,-0.24346472277258904,Ex3. measure of the lopsidedness of the distribution
all_xs_kurtosis,0.09631526136197266,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
all_ys_median,-0.4205592750873397,the median value of numbers range
all_ys_mean,-0.6091308270740651,Ex. The average value of numbers in range. mean = sum / n
all_ys_average_deviation,10.256020052146228,average difference between the observed value and mean of values
all_ys_standatd_deviation,12.6843219686664,the amount of dispersion
all_ys_variance,160.89202380479304,Ex2. measures how far a set of numbers are spread out
all_ys_skew,0.11216565422891638,Ex3. measure of the lopsidedness of the distribution
all_ys_kurtosis,-0.6507910370009,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
src_xs_median,-2.600862080766622,the median value of numbers range
src_xs_mean,-3.0779277866965464,Ex. The average value of numbers in range. mean = sum / n
src_xs_average_deviation,10.338436763296055,average difference between the observed value and mean of values
src_xs_standatd_deviation,12.700038378366875,the amount of dispersion
src_xs_variance,161.2909748119915,Ex2. measures how far a set of numbers are spread out
src_xs_skew,-0.2222605049907355,Ex3. measure of the lopsidedness of the distribution
src_xs_kurtosis,-0.7535859481864362,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
src_ys_median,-1.5239007826262205,the median value of numbers range
src_ys_mean,-0.6670181978989638,Ex. The average value of numbers in range. mean = sum / n
src_ys_average_deviation,10.930110144629664,average difference between the observed value and mean of values
src_ys_standatd_deviation,13.64268739005518,the amount of dispersion
src_ys_variance,186.1229192227706,Ex2. measures how far a set of numbers are spread out
src_ys_skew,0.13510121262257177,Ex3. measure of the lopsidedness of the distribution
src_ys_kurtosis,-0.7863493782133788,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_xs_median,-2.600862080766622,the median value of numbers range
dst_xs_mean,-3.0779277866965464,Ex. The average value of numbers in range. mean = sum / n
dst_xs_average_deviation,10.338436763296055,average difference between the observed value and mean of values
dst_xs_standatd_deviation,12.700038378366875,the amount of dispersion
dst_xs_variance,161.2909748119915,Ex2. measures how far a set of numbers are spread out
dst_xs_skew,-0.2222605049907355,Ex3. measure of the lopsidedness of the distribution
dst_xs_kurtosis,-0.7535859481864362,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_ys_median,-0.158742429811547,the median value of numbers range
dst_ys_mean,-0.5512434562491663,Ex. The average value of numbers in range. mean = sum / n
dst_ys_average_deviation,9.574983475163803,average difference between the observed value and mean of values
dst_ys_standatd_deviation,11.787187977118702,the amount of dispersion
dst_ys_variance,138.93780040793166,Ex2. measures how far a set of numbers are spread out
dst_ys_skew,0.07498131352816774,Ex3. measure of the lopsidedness of the distribution
dst_ys_kurtosis,-0.6696568881644889,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
edges_median,22.52327615396571,the median value of numbers range
edges_mean,24.85133730776763,Ex. The average value of numbers in range. mean = sum / n
edges_average_deviation,9.67784908663518,average difference between the observed value and mean of values
edges_standatd_deviation,11.880792349652403,the amount of dispersion
edges_variance,141.15322685555907,Ex2. measures how far a set of numbers are spread out
edges_skew,0.5251208606806105,Ex3. measure of the lopsidedness of the distribution
edges_kurtosis,-0.669339142146995,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_length,1038.0838558178768,length of path through dst points only
src_length,1145.8724370113077,length of path through src points only
length,2212.919019533524,length of path through all points
relative_src_length,0.5178103793661883,length of path through src points relative to he whole path
relative_dst_length,0.4691016013937561,length of path through dst points relative to he whole path
n,50.0,amount of pairs in dataset
