name,value,description
all_xs_median,4.664712981320918,the median value of numbers range
all_xs_mean,5.889433749951422,Ex. The average value of numbers in range. mean = sum / n
all_xs_average_deviation,23.55934016406536,average difference between the observed value and mean of values
all_xs_standatd_deviation,27.275023367264662,the amount of dispersion
all_xs_variance,743.9268996848333,Ex2. measures how far a set of numbers are spread out
all_xs_skew,-0.09653237529577638,Ex3. measure of the lopsidedness of the distribution
all_xs_kurtosis,-1.1729020314902197,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
all_ys_median,-2.243558573536575,the median value of numbers range
all_ys_mean,0.8949220972135663,Ex. The average value of numbers in range. mean = sum / n
all_ys_average_deviation,23.204128605127334,average difference between the observed value and mean of values
all_ys_standatd_deviation,27.23895776518952,the amount of dispersion
all_ys_variance,741.9608201337786,Ex2. measures how far a set of numbers are spread out
all_ys_skew,-0.022022906677994177,Ex3. measure of the lopsidedness of the distribution
all_ys_kurtosis,-1.1032832695315884,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
src_xs_median,4.762467206455767,the median value of numbers range
src_xs_mean,8.122542382217944,Ex. The average value of numbers in range. mean = sum / n
src_xs_average_deviation,22.7929819971323,average difference between the observed value and mean of values
src_xs_standatd_deviation,25.998473107519096,the amount of dispersion
src_xs_variance,675.9206039223938,Ex2. measures how far a set of numbers are spread out
src_xs_skew,-0.05449814910574146,Ex3. measure of the lopsidedness of the distribution
src_xs_kurtosis,-1.2861089996025077,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
src_ys_median,-10.446436586789787,the median value of numbers range
src_ys_mean,-3.5087331710383296,Ex. The average value of numbers in range. mean = sum / n
src_ys_average_deviation,25.66137612462044,average difference between the observed value and mean of values
src_ys_standatd_deviation,29.93803800439773,the amount of dispersion
src_ys_variance,896.2861195527628,Ex2. measures how far a set of numbers are spread out
src_ys_skew,0.21491824341923693,Ex3. measure of the lopsidedness of the distribution
src_ys_kurtosis,-1.277074923788656,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_xs_median,4.762467206455767,the median value of numbers range
dst_xs_mean,8.122542382217944,Ex. The average value of numbers in range. mean = sum / n
dst_xs_average_deviation,22.7929819971323,average difference between the observed value and mean of values
dst_xs_standatd_deviation,25.998473107519096,the amount of dispersion
dst_xs_variance,675.9206039223938,Ex2. measures how far a set of numbers are spread out
dst_xs_skew,-0.05449814910574146,Ex3. measure of the lopsidedness of the distribution
dst_xs_kurtosis,-1.2861089996025077,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_ys_median,3.162355092354119,the median value of numbers range
dst_ys_mean,5.298577365465462,Ex. The average value of numbers in range. mean = sum / n
dst_ys_average_deviation,19.94963765144348,average difference between the observed value and mean of values
dst_ys_standatd_deviation,23.731871002634474,the amount of dispersion
dst_ys_variance,563.201701285683,Ex2. measures how far a set of numbers are spread out
dst_ys_skew,-0.17542707130916496,Ex3. measure of the lopsidedness of the distribution
dst_ys_kurtosis,-0.8563934299517406,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
edges_median,41.98146286824259,the median value of numbers range
edges_mean,45.41654534240698,Ex. The average value of numbers in range. mean = sum / n
edges_average_deviation,19.3200002361574,average difference between the observed value and mean of values
edges_standatd_deviation,23.439886847949555,the amount of dispersion
edges_variance,549.4282954446786,Ex2. measures how far a set of numbers are spread out
edges_skew,0.29625971716801613,Ex3. measure of the lopsidedness of the distribution
edges_kurtosis,-0.677173300068469,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_length,2401.563349583689,length of path through dst points only
src_length,2436.512595392418,length of path through src points only
length,4893.524578934438,length of path through all points
relative_src_length,0.49790545773103423,length of path through src points relative to he whole path
relative_dst_length,0.4907635204126487,length of path through dst points relative to he whole path
n,50.0,amount of pairs in dataset
