name,value,description
all_xs_median,2.1413717185424774,the median value of numbers range
all_xs_mean,0.45295574800583915,Ex. The average value of numbers in range. mean = sum / n
all_xs_average_deviation,10.427065783062762,average difference between the observed value and mean of values
all_xs_standatd_deviation,12.762712191062558,the amount of dispersion
all_xs_variance,162.88682247189686,Ex2. measures how far a set of numbers are spread out
all_xs_skew,-0.27239128092572357,Ex3. measure of the lopsidedness of the distribution
all_xs_kurtosis,-0.5550961981016331,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
all_ys_median,0.2316066256165123,the median value of numbers range
all_ys_mean,-0.4242766120188179,Ex. The average value of numbers in range. mean = sum / n
all_ys_average_deviation,9.988149766404543,average difference between the observed value and mean of values
all_ys_standatd_deviation,12.265230939866386,the amount of dispersion
all_ys_variance,150.43589000825568,Ex2. measures how far a set of numbers are spread out
all_ys_skew,-0.08072480269440234,Ex3. measure of the lopsidedness of the distribution
all_ys_kurtosis,-0.5121474984393526,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
src_xs_median,-4.111253747092847,the median value of numbers range
src_xs_mean,-2.310849646987357,Ex. The average value of numbers in range. mean = sum / n
src_xs_average_deviation,11.619025987119967,average difference between the observed value and mean of values
src_xs_standatd_deviation,13.679672941354493,the amount of dispersion
src_xs_variance,187.1334517824263,Ex2. measures how far a set of numbers are spread out
src_xs_skew,-0.06152925353853223,Ex3. measure of the lopsidedness of the distribution
src_xs_kurtosis,-0.9082914337440706,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
src_ys_median,-3.0483386286883496,the median value of numbers range
src_ys_mean,-2.7966117034965583,Ex. The average value of numbers in range. mean = sum / n
src_ys_average_deviation,10.514014319996809,average difference between the observed value and mean of values
src_ys_standatd_deviation,12.696151440950937,the amount of dispersion
src_ys_variance,161.19226141156054,Ex2. measures how far a set of numbers are spread out
src_ys_skew,0.07748359674265601,Ex3. measure of the lopsidedness of the distribution
src_ys_kurtosis,-0.6119922775411166,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_xs_median,-4.111253747092847,the median value of numbers range
dst_xs_mean,-2.310849646987357,Ex. The average value of numbers in range. mean = sum / n
dst_xs_average_deviation,11.619025987119967,average difference between the observed value and mean of values
dst_xs_standatd_deviation,13.679672941354493,the amount of dispersion
dst_xs_variance,187.1334517824263,Ex2. measures how far a set of numbers are spread out
dst_xs_skew,-0.06152925353853223,Ex3. measure of the lopsidedness of the distribution
dst_xs_kurtosis,-0.9082914337440706,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_ys_median,2.327538362195604,the median value of numbers range
dst_ys_mean,1.9480584794589217,Ex. The average value of numbers in range. mean = sum / n
dst_ys_average_deviation,8.887374716499682,average difference between the observed value and mean of values
dst_ys_standatd_deviation,11.457049271995045,the amount of dispersion
dst_ys_variance,131.2639780209222,Ex2. measures how far a set of numbers are spread out
dst_ys_skew,-0.16472378020079567,Ex3. measure of the lopsidedness of the distribution
dst_ys_kurtosis,-0.40737354192475594,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
edges_median,22.36329704679265,the median value of numbers range
edges_mean,24.496716459206336,Ex. The average value of numbers in range. mean = sum / n
edges_average_deviation,9.070544424854734,average difference between the observed value and mean of values
edges_standatd_deviation,11.446338008734976,the amount of dispersion
edges_variance,131.018653810211,Ex2. measures how far a set of numbers are spread out
edges_skew,0.4791982151772757,Ex3. measure of the lopsidedness of the distribution
edges_kurtosis,0.005317455353553768,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_length,974.9972354259388,length of path through dst points only
src_length,1198.1525423791852,length of path through src points only
length,2192.7541652864566,length of path through all points
relative_src_length,0.5464144414121594,length of path through src points relative to he whole path
relative_dst_length,0.4446450271814065,length of path through dst points relative to he whole path
n,50.0,amount of pairs in dataset
