name,value,description
all_xs_median,-7.928952251993899,the median value of numbers range
all_xs_mean,-29.9333105260991,Ex. The average value of numbers in range. mean = sum / n
all_xs_average_deviation,33.07010531844435,average difference between the observed value and mean of values
all_xs_standatd_deviation,120.53007860811532,the amount of dispersion
all_xs_variance,14527.499849278458,Ex2. measures how far a set of numbers are spread out
all_xs_skew,-9.248805428464166,Ex3. measure of the lopsidedness of the distribution
all_xs_kurtosis,87.17790881264031,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
all_ys_median,1051.225485494318,the median value of numbers range
all_ys_mean,1074.9341455235385,Ex. The average value of numbers in range. mean = sum / n
all_ys_average_deviation,39.85116337519152,average difference between the observed value and mean of values
all_ys_standatd_deviation,53.637855709223444,the amount of dispersion
all_ys_variance,2877.019565083474,Ex2. measures how far a set of numbers are spread out
all_ys_skew,0.7393356049018995,Ex3. measure of the lopsidedness of the distribution
all_ys_kurtosis,2.6690635183260296,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
src_xs_median,-24.335963518597893,the median value of numbers range
src_xs_mean,-22.64319311169811,Ex. The average value of numbers in range. mean = sum / n
src_xs_average_deviation,18.84607419912054,average difference between the observed value and mean of values
src_xs_standatd_deviation,23.702001148781825,the amount of dispersion
src_xs_variance,561.784858456855,Ex2. measures how far a set of numbers are spread out
src_xs_skew,-0.20107806847835782,Ex3. measure of the lopsidedness of the distribution
src_xs_kurtosis,-0.4880821228091774,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
src_ys_median,1066.2915691178314,the median value of numbers range
src_ys_mean,1087.0266115556449,Ex. The average value of numbers in range. mean = sum / n
src_ys_average_deviation,40.96444286542546,average difference between the observed value and mean of values
src_ys_standatd_deviation,50.056825510560294,the amount of dispersion
src_ys_variance,2505.68578019468,Ex2. measures how far a set of numbers are spread out
src_ys_skew,1.0324208987421384,Ex3. measure of the lopsidedness of the distribution
src_ys_kurtosis,0.2243237746145219,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_xs_median,-24.335963518597893,the median value of numbers range
dst_xs_mean,-22.64319311169811,Ex. The average value of numbers in range. mean = sum / n
dst_xs_average_deviation,18.84607419912054,average difference between the observed value and mean of values
dst_xs_standatd_deviation,23.702001148781825,the amount of dispersion
dst_xs_variance,561.784858456855,Ex2. measures how far a set of numbers are spread out
dst_xs_skew,-0.20107806847835782,Ex3. measure of the lopsidedness of the distribution
dst_xs_kurtosis,-0.4880821228091774,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_ys_median,1051.225485494318,the median value of numbers range
dst_ys_mean,1062.8416794914315,Ex. The average value of numbers in range. mean = sum / n
dst_ys_average_deviation,32.18849923224543,average difference between the observed value and mean of values
dst_ys_standatd_deviation,54.85110834367699,the amount of dispersion
dst_ys_variance,3008.644086529792,Ex2. measures how far a set of numbers are spread out
dst_ys_skew,0.7063813323053433,Ex3. measure of the lopsidedness of the distribution
dst_ys_kurtosis,4.533806217353037,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
edges_median,25.71841120047192,the median value of numbers range
edges_mean,56.57393804756371,Ex. The average value of numbers in range. mean = sum / n
edges_average_deviation,53.722519593058514,average difference between the observed value and mean of values
edges_standatd_deviation,166.92378058884307,the amount of dispersion
edges_variance,27863.548526072227,Ex2. measures how far a set of numbers are spread out
edges_skew,6.376791312146367,Ex3. measure of the lopsidedness of the distribution
edges_kurtosis,40.658113814976396,Ex4. measure of the heaviness of the tail of the distribution compared to the normal distribution
dst_length,3480.9567989966426,length of path through dst points only
src_length,2589.1893321078323,length of path through src points only
length,6134.680872002516,length of path through all points
relative_src_length,0.42205770538519555,length of path through src points relative to he whole path
relative_dst_length,0.5674226372366082,length of path through dst points relative to he whole path
n,50.0,amount of pairs in dataset
