id1,x1,y1,id2,x2,y2,direction
32,-3.2071995801722606,1057.6506962938329,0,-6.4882108797406115,1062.6587911206193,>
33,-28.671239207504172,1083.858553591592,12,-30.429939426898027,1079.0515973883364,>
34,1.2539841609728857,1068.820583762446,13,-3.1775970507291844,1042.3921454909218,<
35,-53.52898635927828,1030.9330987856304,20,-59.62482278856104,1030.686646117233,>
36,-18.308364227080354,1050.5632672210058,13,-3.1775970507291844,1042.3921454909218,<
37,-53.6546675187144,1030.866303453918,20,-59.62482278856104,1030.686646117233,>
38,-8.51369863793582,1051.316511893148,13,-3.1775970507291844,1042.3921454909218,<
39,-8.51369863793582,1051.316511893148,13,-3.1775970507291844,1042.3921454909218,<
40,-7.43625453080216,1035.8276836499574,13,-3.1775970507291844,1042.3921454909218,<
41,-34.68084415443364,1031.6890479218362,23,-7.928952251993899,1051.225485494318,<
42,17.831034129952428,1084.9479372625017,23,-7.928952251993899,1051.225485494318,<
43,-18.299847020330628,1140.0157623105506,23,-7.928952251993899,1051.225485494318,<
44,-4.596324585127066,1051.1419571675908,23,-7.928952251993899,1051.225485494318,<
45,-31.21243859840791,1036.2409635344827,23,-7.928952251993899,1051.225485494318,<
46,-31.291432200353178,1036.0631588507013,23,-7.928952251993899,1051.225485494318,<
47,17.92294316836245,1084.9852283267203,23,-7.928952251993899,1051.225485494318,<
48,-11.619180429301851,1032.3132698851073,23,-7.928952251993899,1051.225485494318,<
49,-36.909420169720164,1105.1335071277788,23,-7.928952251993899,1051.225485494318,<
50,5.731957969522218,1052.0279218148062,13,-3.1775970507291844,1042.3921454909218,>
51,-1.7604263500240804,1047.3308679410695,23,-7.928952251993899,1051.225485494318,<
52,-50.65175872748807,1110.948663079171,23,-7.928952251993899,1051.225485494318,<
53,16.86406936447001,1062.1853552389955,23,-7.928952251993899,1051.225485494318,<
54,-72.38143952737536,1041.1090122610221,23,-7.928952251993899,1051.225485494318,<
55,-27.084752370733842,1123.64234697703,23,-7.928952251993899,1051.225485494318,<
56,30.100332252329643,1084.8225484130496,23,-7.928952251993899,1051.225485494318,<
57,-11.50543732194938,1092.2685241174643,23,-7.928952251993899,1051.225485494318,<
58,-34.20656838349671,1027.702860102282,23,-7.928952251993899,1051.225485494318,<
59,-3.5849062835963528,1046.3634603035593,23,-7.928952251993899,1051.225485494318,<
60,-3.070487939863544,1110.7158926322156,23,-7.928952251993899,1051.225485494318,<
61,-35.90781061858566,1084.5278849066317,23,-7.928952251993899,1051.225485494318,<
62,-34.413337539980475,1116.2673673457805,23,-7.928952251993899,1051.225485494318,<
63,-9.324456435364745,1058.2440193719824,23,-7.928952251993899,1051.225485494318,<
64,-20.41061331110753,1092.112248251383,23,-7.928952251993899,1051.225485494318,>
65,-3.460324681588997,1056.6632070634262,13,-3.1775970507291844,1042.3921454909218,<
66,18.98412080686752,1046.3890280390542,13,-3.1775970507291844,1042.3921454909218,<
67,-25.83270552523067,1149.4038252437322,19,-29.863630699174173,1155.328962580659,>
68,-25.499749063827714,1155.0870426347983,19,-29.863630699174173,1155.328962580659,>
69,-22.255356517295457,1120.7191316251858,23,-7.928952251993899,1051.225485494318,>
70,-61.14659805265518,1093.365405353228,23,-7.928952251993899,1051.225485494318,>
71,-35.92760265230328,1065.1606824674705,23,-7.928952251993899,1051.225485494318,<
72,-40.139291576875834,1066.1209456194833,23,-7.928952251993899,1051.225485494318,<
73,-52.36352529796655,1068.086497505871,23,-7.928952251993899,1051.225485494318,>
74,-34.90658503988659,1124.1772156979305,16,-1204.4702138006992,866.8932526179086,<
75,-28.907609148101763,1090.4524408494228,23,-7.928952251993899,1051.225485494318,>
76,-33.929636991082766,1033.4073179807554,23,-7.928952251993899,1051.225485494318,>
77,15.450527203279801,1042.650503540486,23,-7.928952251993899,1051.225485494318,>
78,-70.34488463639326,1177.902283624639,5,-74.20801385605003,1180.8207346581246,>
79,-31.42898159870285,1031.1772538064042,23,-7.928952251993899,1051.225485494318,>
80,-29.609720199594037,1071.380942877394,23,-7.928952251993899,1051.225485494318,>
81,-32.00593508953461,1053.4419111711552,23,-7.928952251993899,1051.225485494318,>
82,15.536118149797606,1046.7769330702101,23,-7.928952251993899,1051.225485494318,>
83,5.766271142616426,1043.0637551935802,23,-7.928952251993899,1051.225485494318,>
84,-53.639256261419284,1110.9343560160344,6,-39.66662674483848,1105.2826929422392,<
85,-11.706377078731487,1063.9767903057523,23,-7.928952251993899,1051.225485494318,>
86,-53.05324451176968,1109.2087864548323,6,-39.66662674483848,1105.2826929422392,<
87,-17.202855225574627,1051.486970914463,23,-7.928952251993899,1051.225485494318,>
88,-24.429652792844948,1150.7666328731218,19,-29.863630699174173,1155.328962580659,>
89,-25.142113646801555,1150.3322642888868,19,-29.863630699174173,1155.328962580659,>
90,-26.520365250516438,1157.5149329602796,19,-29.863630699174173,1155.328962580659,>
91,8.422225931838797,1035.9790417796628,23,-7.928952251993899,1051.225485494318,<
92,14.636488186857127,1082.3990841380396,23,-7.928952251993899,1051.225485494318,<
93,-44.814033805295,1052.3511328541454,23,-7.928952251993899,1051.225485494318,<
94,-25.945139635644146,1087.32264326254,23,-7.928952251993899,1051.225485494318,<
95,-0.17336355460059677,1050.0877666846338,23,-7.928952251993899,1051.225485494318,<
96,-14.972446614573515,1073.0580931150246,23,-7.928952251993899,1051.225485494318,<
97,-21.041986168016475,1083.8370785412042,23,-7.928952251993899,1051.225485494318,<
98,-63.323006176599584,1058.952848464545,23,-7.928952251993899,1051.225485494318,<
99,-31.49575789588415,1117.0500959427593,23,-7.928952251993899,1051.225485494318,<
100,22.134632092935007,1083.8219571057805,23,-7.928952251993899,1051.225485494318,<
101,-2.1707532571679473,1047.422073027424,23,-7.928952251993899,1051.225485494318,<
