id1,x1,y1,id2,x2,y2,direction
0,-3.2071995801722606,1057.6506962938329,0,-6.4882108797406115,1062.6587911206193,>
1,-28.671239207504172,1083.858553591592,12,-30.429939426898027,1079.0515973883364,>
2,1.2539841609728857,1068.820583762446,13,-3.1775970507291844,1042.3921454909218,<
3,-53.52898635927828,1030.9330987856304,20,-59.62482278856104,1030.686646117233,>
4,-18.308364227080354,1050.5632672210058,13,-3.1775970507291844,1042.3921454909218,<
5,-53.6546675187144,1030.866303453918,20,-59.62482278856104,1030.686646117233,>
6,-8.51369863793582,1051.316511893148,13,-3.1775970507291844,1042.3921454909218,<
7,-8.51369863793582,1051.316511893148,13,-3.1775970507291844,1042.3921454909218,<
8,-7.43625453080216,1035.8276836499574,13,-3.1775970507291844,1042.3921454909218,<
9,-34.68084415443364,1031.6890479218362,23,-7.928952251993899,1051.225485494318,<
10,17.831034129952428,1084.9479372625017,23,-7.928952251993899,1051.225485494318,<
11,-18.299847020330628,1140.0157623105506,23,-7.928952251993899,1051.225485494318,<
12,-4.596324585127066,1051.1419571675908,23,-7.928952251993899,1051.225485494318,<
13,-31.21243859840791,1036.2409635344827,23,-7.928952251993899,1051.225485494318,<
