id1,x1,y1,id2,x2,y2,direction
0,20.42982179255109,18.031685705520694,0,-2.408978502962785,6.171133136953331,>
1,5.791676861324237,-4.259185627197209,1,-21.22421929364856,-0.23711765567795334,>
2,-13.035625415208068,-6.648738801278321,2,-18.65931168871446,-1.217114142710845,>
3,-2.0168495619814553,3.0821946185256426,3,7.415114781621334,-3.0156223609809727,>
4,2.7050553807042776,-2.032450771147923,4,2.284908283942406,-0.31720304990876447,>
5,-11.323648200611789,-9.952131835517463,5,-14.483332245480552,7.3818441069519904,>
6,5.341759101854654,-5.595464557908076,6,14.147607807268162,9.674873074504195,>
7,-38.84930043222845,-9.215660194271045,7,-7.2340092053946075,-10.040530458083781,>
8,18.125991744651692,14.970143047096462,8,-8.419970051001114,-5.352072021008171,>
9,-15.880654736707923,-1.1287532487954637,9,-15.066308448453833,15.390736357862457,>
10,-8.389598025252983,9.310838093600669,10,5.163529016445749,-8.27056271274281,>
11,8.268543453020708,16.721000357875774,11,1.1014612723558013,17.914865408490787,>
12,14.627917814693586,-18.76357892542701,12,-8.361725662305286,-1.9629693667557024,>
13,0.5150015493772401,18.351372924632994,13,1.0796776006582411,-14.989510759618462,>
14,13.50948461681238,-6.153105058763935,14,-4.476811320015722,-0.0450723183883906,>
15,-3.8105392489487,-26.667747826595956,15,-7.9813295499142,-0.3592693012692828,>
16,-14.483983024607003,-18.190392442275524,16,7.289011549738336,-11.963544296214343,>
17,-5.300814012710065,-18.298331315302732,17,10.874034676895734,-11.1964547913843,>
18,6.200774249614835,13.407657226689796,18,4.938918940770378,-7.16456652493142,>
19,9.78778497491361,18.393440168391056,19,9.147988858410924,-10.45180976593974,>
20,-15.081634598841832,-21.323616887233033,20,-9.539210679219288,-6.0268409097176106,>
21,6.411733593851403,-7.387253484031868,21,2.911932437886757,-1.687813453905178,>
22,-6.847370730002329,-6.362794738660244,22,16.094810476472468,24.88763738265472,>
23,-11.48092218403753,-0.41305300664170946,23,9.225777589780625,19.515289713215434,>
24,30.735280080089105,6.097123056000086,24,1.7773193844257253,-3.5874180621370706,>
