S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.6955504934840943
[0.0,1.0,0.0,0.0,0.0];0.5104880564400163
[0.0,0.0,1.0,0.0,0.0];0.4149713507435213
[0.0,0.0,0.0,1.0,0.0];0.5001004251204886
[0.5,0.0,0.0,0.5,0.0];0.7445283945652255
[0.5,0.0,0.5,0.0,0.0];0.6668670858511516
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7471047814403098
[0.2,0.2,0.2,0.2,0.2];0.7293526527565442
[0.5,0.0,0.0,0.0,0.5];0.7549888735439676
[0.0,0.0,0.0,0.0,1.0];0.635070544680072
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.7207189249713191
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7815775367059994
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7585815226191908
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.732603589724236
smart L2O & RB [10];0.7788039359871238
