S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.6779535250076194
[0.0,1.0,0.0,0.0,0.0];0.5072711281989065
[0.0,0.0,1.0,0.0,0.0];0.4296950608570488
[0.0,0.0,0.0,1.0,0.0];0.5137754606391609
[0.5,0.0,0.0,0.5,0.0];0.7371399072748319
[0.5,0.0,0.5,0.0,0.0];0.6689857381472669
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7472166212880381
[0.2,0.2,0.2,0.2,0.2];0.7579581846963458
[0.5,0.0,0.0,0.0,0.5];0.7576652300926154
[0.0,0.0,0.0,0.0,1.0];0.6488299253269365
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.7146074834681276
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7641078055785862
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7707225280214842
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.7144591308895919
smart L2O & RB [10];0.7523976037280764
