S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.6893104758517712
[0.0,1.0,0.0,0.0,0.0];0.5241012958440125
[0.0,0.0,1.0,0.0,0.0];0.37559687714360684
[0.0,0.0,0.0,1.0,0.0];0.5299524917873626
[0.5,0.0,0.0,0.5,0.0];0.7205362209038065
[0.5,0.0,0.5,0.0,0.0];0.6286854740112697
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7434914748218074
[0.2,0.2,0.2,0.2,0.2];0.7245040091370933
[0.5,0.0,0.0,0.0,0.5];0.7285322852931349
[0.0,0.0,0.0,0.0,1.0];0.5822019850882435
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.676802825959715
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7607055706156639
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7586573256785374
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.6811436454741338
smart L2O & RB [10];0.7396325120013423
