S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.5785617565226504
[0.0,1.0,0.0,0.0,0.0];0.42780899995630634
[0.0,0.0,1.0,0.0,0.0];0.3385364878027456
[0.0,0.0,0.0,1.0,0.0];0.46185487602163267
[0.5,0.0,0.0,0.5,0.0];0.5999496332149377
[0.5,0.0,0.5,0.0,0.0];0.5870488371444489
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.6598841180512687
[0.2,0.2,0.2,0.2,0.2];0.695144736393954
[0.5,0.0,0.0,0.0,0.5];0.7015190995611291
[0.0,0.0,0.0,0.0,1.0];0.6581612726077625
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.6561916846970599
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7044434973763802
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.6749894983940704
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.6453178340968078
smart L2O & RB [10];0.6926502193877584
