S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.6650353112765917
[0.0,1.0,0.0,0.0,0.0];0.5214752810263801
[0.0,0.0,1.0,0.0,0.0];0.4250772281764404
[0.0,0.0,0.0,1.0,0.0];0.52236449218507
[0.5,0.0,0.0,0.5,0.0];0.7053581638286737
[0.5,0.0,0.5,0.0,0.0];0.7014458582299532
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7822436156057921
[0.2,0.2,0.2,0.2,0.2];0.7567140877358353
[0.5,0.0,0.0,0.0,0.5];0.7532120751855842
[0.0,0.0,0.0,0.0,1.0];0.6513488304017374
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.7376428939161316
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7955657174063111
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7716739635771757
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.7550597433622934
smart L2O & RB [10];0.7608686004800773
