S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.6386551251766754
[0.0,1.0,0.0,0.0,0.0];0.5302130998068668
[0.0,0.0,1.0,0.0,0.0];0.3830043620764393
[0.0,0.0,0.0,1.0,0.0];0.5240521733341752
[0.5,0.0,0.0,0.5,0.0];0.6672164601890118
[0.5,0.0,0.5,0.0,0.0];0.6478711873678575
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7372046204685749
[0.2,0.2,0.2,0.2,0.2];0.7060654463207462
[0.5,0.0,0.0,0.0,0.5];0.6996597907236564
[0.0,0.0,0.0,0.0,1.0];0.3799382244394631
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.6633784891517106
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7428535216759657
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7587424402912722
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.7621682459136915
smart L2O & RB [10];0.7232914816366979
