S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.6227356733741947
[0.0,1.0,0.0,0.0,0.0];0.44821728319849197
[0.0,0.0,1.0,0.0,0.0];0.3962576700490904
[0.0,0.0,0.0,1.0,0.0];0.4805502280895984
[0.5,0.0,0.0,0.5,0.0];0.6389157402707066
[0.5,0.0,0.5,0.0,0.0];0.6119963836408757
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7347711080616877
[0.2,0.2,0.2,0.2,0.2];0.7399598254085177
[0.5,0.0,0.0,0.0,0.5];0.6855418549273471
[0.0,0.0,0.0,0.0,1.0];0.699413152733383
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.6767253409828804
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7585607301156351
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7397090464177055
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.6993917270800263
smart L2O & RB [10];0.7071174004384466
