S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.5956004949314357
[0.0,1.0,0.0,0.0,0.0];0.4397670946474133
[0.0,0.0,1.0,0.0,0.0];0.3142584876857901
[0.0,0.0,0.0,1.0,0.0];0.4366292375751028
[0.5,0.0,0.0,0.5,0.0];0.6282915908767234
[0.5,0.0,0.5,0.0,0.0];0.656975781943927
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7219679274754827
[0.2,0.2,0.2,0.2,0.2];0.7400636129019168
[0.5,0.0,0.0,0.0,0.5];0.7327500947884065
[0.0,0.0,0.0,0.0,1.0];0.6031101868575481
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.6784698343802562
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7338239262851605
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.746859134245214
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.6383339777831415
smart L2O & RB [10];0.7076514849276837
