S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.6993251977226929
[0.0,1.0,0.0,0.0,0.0];0.4939641792509961
[0.0,0.0,1.0,0.0,0.0];0.36543654669388226
[0.0,0.0,0.0,1.0,0.0];0.491117466777744
[0.5,0.0,0.0,0.5,0.0];0.6967215862299412
[0.5,0.0,0.5,0.0,0.0];0.7202595091330044
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7663364924065097
[0.2,0.2,0.2,0.2,0.2];0.7524081173138465
[0.5,0.0,0.0,0.0,0.5];0.7465033603850826
[0.0,0.0,0.0,0.0,1.0];0.670690805525753
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.7158148956228316
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.786978362497389
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7697440062676694
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.724624088548616
smart L2O & RB [10];0.7513617815728555
