S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.6800677924412684
[0.0,1.0,0.0,0.0,0.0];0.43620989843959346
[0.0,0.0,1.0,0.0,0.0];0.39062223290113435
[0.0,0.0,0.0,1.0,0.0];0.46087878291194406
[0.5,0.0,0.0,0.5,0.0];0.681088319681596
[0.5,0.0,0.5,0.0,0.0];0.631042697167547
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.6996465805132217
[0.2,0.2,0.2,0.2,0.2];0.6995940770542466
[0.5,0.0,0.0,0.0,0.5];0.7177296492272838
[0.0,0.0,0.0,0.0,1.0];0.6148538162912154
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.6529203048935159
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7279878596417138
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7306584239109699
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.704017742788204
smart L2O & RB [10];0.7181846041985571
