S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.6956280396050523
[0.0,1.0,0.0,0.0,0.0];0.5306052801959256
[0.0,0.0,1.0,0.0,0.0];0.3975790132324687
[0.0,0.0,0.0,1.0,0.0];0.4869850463016193
[0.5,0.0,0.0,0.5,0.0];0.6988243061204049
[0.5,0.0,0.5,0.0,0.0];0.6672609087434491
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7629816527096585
[0.2,0.2,0.2,0.2,0.2];0.7344756191039135
[0.5,0.0,0.0,0.0,0.5];0.7356402483027209
[0.0,0.0,0.0,0.0,1.0];0.7135897373790423
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.6772883111648862
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7534838367067516
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7512444677505022
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.67932789759936
smart L2O & RB [10];0.7552445700266752
