S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.7105009447133358
[0.0,1.0,0.0,0.0,0.0];0.5170445636820781
[0.0,0.0,1.0,0.0,0.0];0.4362191925352589
[0.0,0.0,0.0,1.0,0.0];0.5046232297933804
[0.5,0.0,0.0,0.5,0.0];0.689364116258631
[0.5,0.0,0.5,0.0,0.0];0.6307814938726255
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7463761972870812
[0.2,0.2,0.2,0.2,0.2];0.7327543109958061
[0.5,0.0,0.0,0.0,0.5];0.7396206046953018
[0.0,0.0,0.0,0.0,1.0];0.6412346836772032
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.6924764189998898
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7553273654299069
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7630851918076844
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.6914285481706189
smart L2O & RB [10];0.7241963176515389
