S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.6658649099052372
[0.0,1.0,0.0,0.0,0.0];0.47389564226978614
[0.0,0.0,1.0,0.0,0.0];0.38365352183944756
[0.0,0.0,0.0,1.0,0.0];0.48514597429960826
[0.5,0.0,0.0,0.5,0.0];0.6909604314437782
[0.5,0.0,0.5,0.0,0.0];0.6516031862774628
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7240797293168029
[0.2,0.2,0.2,0.2,0.2];0.7278607968039525
[0.5,0.0,0.0,0.0,0.5];0.7141479842731566
[0.0,0.0,0.0,0.0,1.0];0.6302459890598535
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.6512561083016899
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7403405610574294
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7507333151251745
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.6764997981618854
smart L2O & RB [10];0.753842212766592
