S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.7251142132716113
[0.0,1.0,0.0,0.0,0.0];0.5081201949604028
[0.0,0.0,1.0,0.0,0.0];0.39936241401352335
[0.0,0.0,0.0,1.0,0.0];0.5101650310532725
[0.5,0.0,0.0,0.5,0.0];0.712864813582321
[0.5,0.0,0.5,0.0,0.0];0.7137965090707342
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7300673065841844
[0.2,0.2,0.2,0.2,0.2];0.7540740450004285
[0.5,0.0,0.0,0.0,0.5];0.7413964144252254
[0.0,0.0,0.0,0.0,1.0];0.5988432210579255
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.7297744295127049
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7719873642517651
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.774084966829373
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.7124245326732186
smart L2O & RB [10];0.7541145104861089
