S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.7014452877467303
[0.0,1.0,0.0,0.0,0.0];0.4558453284586158
[0.0,0.0,1.0,0.0,0.0];0.3882347460772895
[0.0,0.0,0.0,1.0,0.0];0.5044262329328166
[0.5,0.0,0.0,0.5,0.0];0.6871008537327867
[0.5,0.0,0.5,0.0,0.0];0.615376229489292
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7171962643296446
[0.2,0.2,0.2,0.2,0.2];0.748574867763943
[0.5,0.0,0.0,0.0,0.5];0.7111268018759173
[0.0,0.0,0.0,0.0,1.0];0.6263287072850905
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.6677681142052094
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7299577604662246
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7269334841417927
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.6466475090861473
smart L2O & RB [10];0.7208927551678168
