S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.6932952933960214
[0.0,1.0,0.0,0.0,0.0];0.48567914928768646
[0.0,0.0,1.0,0.0,0.0];0.4087763223090648
[0.0,0.0,0.0,1.0,0.0];0.4817651506548631
[0.5,0.0,0.0,0.5,0.0];0.6914841264284228
[0.5,0.0,0.5,0.0,0.0];0.6587999260110592
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7104710170370548
[0.2,0.2,0.2,0.2,0.2];0.7131136914971377
[0.5,0.0,0.0,0.0,0.5];0.7180837073810016
[0.0,0.0,0.0,0.0,1.0];0.5921996358736683
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.6904437333194803
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7466820690569662
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7424255862163891
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.6996415330016151
smart L2O & RB [10];0.713611659678022
