S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.6776520999335973
[0.0,1.0,0.0,0.0,0.0];0.5037358708303269
[0.0,0.0,1.0,0.0,0.0];0.41487584514504816
[0.0,0.0,0.0,1.0,0.0];0.5140725842425908
[0.5,0.0,0.0,0.5,0.0];0.7336396915677696
[0.5,0.0,0.5,0.0,0.0];0.6797048140014377
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7527007333488569
[0.2,0.2,0.2,0.2,0.2];0.7265063348102971
[0.5,0.0,0.0,0.0,0.5];0.738916975939081
[0.0,0.0,0.0,0.0,1.0];0.6413168769447442
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.7185106094341938
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.806766335135008
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.771315594840313
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.7511921801948946
smart L2O & RB [10];0.7830969801621275
