S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.6574826508437809
[0.0,1.0,0.0,0.0,0.0];0.5505859838038467
[0.0,0.0,1.0,0.0,0.0];0.39244903391257935
[0.0,0.0,0.0,1.0,0.0];0.5238148924118645
[0.5,0.0,0.0,0.5,0.0];0.7226306195721701
[0.5,0.0,0.5,0.0,0.0];0.6883384374804655
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.8071117996458487
[0.2,0.2,0.2,0.2,0.2];0.795529424386144
[0.5,0.0,0.0,0.0,0.5];0.805487080777779
[0.0,0.0,0.0,0.0,1.0];0.7587457094748993
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.7560316676908907
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.8047215329687301
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7937242827835186
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.7625105946413337
smart L2O & RB [10];0.774586565404741
