S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.6591290547776774
[0.0,1.0,0.0,0.0,0.0];0.4731138323806389
[0.0,0.0,1.0,0.0,0.0];0.39965153566209066
[0.0,0.0,0.0,1.0,0.0];0.4949787373039204
[0.5,0.0,0.0,0.5,0.0];0.6709070677234563
[0.5,0.0,0.5,0.0,0.0];0.6430217857722006
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7323439932296539
[0.2,0.2,0.2,0.2,0.2];0.7196099436410883
[0.5,0.0,0.0,0.0,0.5];0.6887193496659219
[0.0,0.0,0.0,0.0,1.0];0.6709106283394708
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.6687592983177117
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7368683053194627
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7329910189452994
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.6924825727476739
smart L2O & RB [10];0.7213131558653921
