S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.6770561994524642
[0.0,1.0,0.0,0.0,0.0];0.45402955266902845
[0.0,0.0,1.0,0.0,0.0];0.34388500615079487
[0.0,0.0,0.0,1.0,0.0];0.4691921581974141
[0.5,0.0,0.0,0.5,0.0];0.631330870461603
[0.5,0.0,0.5,0.0,0.0];0.6504610242804565
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7016358952741018
[0.2,0.2,0.2,0.2,0.2];0.6955669159543881
[0.5,0.0,0.0,0.0,0.5];0.7038602308159131
[0.0,0.0,0.0,0.0,1.0];0.6471582993171254
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.6784775823593492
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.739389848038041
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7110184270259102
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.7051164709765816
smart L2O & RB [10];0.7171752033638659
