S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.6961632065256249
[0.0,1.0,0.0,0.0,0.0];0.4628599963368554
[0.0,0.0,1.0,0.0,0.0];0.4135631813856834
[0.0,0.0,0.0,1.0,0.0];0.49250134017004177
[0.5,0.0,0.0,0.5,0.0];0.662414702756097
[0.5,0.0,0.5,0.0,0.0];0.6714618231468042
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7004348913276941
[0.2,0.2,0.2,0.2,0.2];0.7151626888982097
[0.5,0.0,0.0,0.0,0.5];0.7385871759975038
[0.0,0.0,0.0,0.0,1.0];0.6363469167464172
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.6881805828607452
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7452769199594762
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.739445669316479
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.6772556871829589
smart L2O & RB [10];0.7221284085652053
