S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.6594323851338837
[0.0,1.0,0.0,0.0,0.0];0.4227599211803885
[0.0,0.0,1.0,0.0,0.0];0.3589057352145296
[0.0,0.0,0.0,1.0,0.0];0.44424576291675233
[0.5,0.0,0.0,0.5,0.0];0.6829514168139805
[0.5,0.0,0.5,0.0,0.0];0.6461422853217689
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.703493449501548
[0.2,0.2,0.2,0.2,0.2];0.7083465106682325
[0.5,0.0,0.0,0.0,0.5];0.7084450216069502
[0.0,0.0,0.0,0.0,1.0];0.5782674269002523
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.6633749564713749
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7453860675147568
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7212587392423273
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.6680312074777781
smart L2O & RB [10];0.7172223639578178
