S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.6297392311677441
[0.0,1.0,0.0,0.0,0.0];0.48779682877935715
[0.0,0.0,1.0,0.0,0.0];0.3562248073526726
[0.0,0.0,0.0,1.0,0.0];0.518079330562401
[0.5,0.0,0.0,0.5,0.0];0.6294876712287922
[0.5,0.0,0.5,0.0,0.0];0.5917700834722184
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.716210917041188
[0.2,0.2,0.2,0.2,0.2];0.717266949720218
[0.5,0.0,0.0,0.0,0.5];0.7003430319401506
[0.0,0.0,0.0,0.0,1.0];0.702167017378877
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.6914948410665323
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7659082125415868
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7680591145756341
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.6812779781326778
smart L2O & RB [10];0.7437276608295535
