S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.6635339120324666
[0.0,1.0,0.0,0.0,0.0];0.42570958768310957
[0.0,0.0,1.0,0.0,0.0];0.39185631706684154
[0.0,0.0,0.0,1.0,0.0];0.448772221755333
[0.5,0.0,0.0,0.5,0.0];0.6854255327212895
[0.5,0.0,0.5,0.0,0.0];0.6515180072925866
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.6767310664623959
[0.2,0.2,0.2,0.2,0.2];0.6907714809588695
[0.5,0.0,0.0,0.0,0.5];0.7136282944644143
[0.0,0.0,0.0,0.0,1.0];0.5949203471546488
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.6667198754629076
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7368772542356565
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7109071553300669
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.6717799817217631
smart L2O & RB [10];0.709347829797419
