S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.6670355943616912
[0.0,1.0,0.0,0.0,0.0];0.4610078171102399
[0.0,0.0,1.0,0.0,0.0];0.39443178011464664
[0.0,0.0,0.0,1.0,0.0];0.4746268796433592
[0.5,0.0,0.0,0.5,0.0];0.675401052483259
[0.5,0.0,0.5,0.0,0.0];0.6437743239150202
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.700907984552974
[0.2,0.2,0.2,0.2,0.2];0.7167412644365465
[0.5,0.0,0.0,0.0,0.5];0.7308338985191469
[0.0,0.0,0.0,0.0,1.0];0.6176063263538436
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.6910304605655053
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.737110246713419
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7309550054448639
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.6645027571111743
smart L2O & RB [10];0.7090644797035989
