S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.7032978240043217
[0.0,1.0,0.0,0.0,0.0];0.5079232495473689
[0.0,0.0,1.0,0.0,0.0];0.4370862316155978
[0.0,0.0,0.0,1.0,0.0];0.5035493047359167
[0.5,0.0,0.0,0.5,0.0];0.7285967099197611
[0.5,0.0,0.5,0.0,0.0];0.6647334878514208
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7556518420245183
[0.2,0.2,0.2,0.2,0.2];0.7551589212601536
[0.5,0.0,0.0,0.0,0.5];0.7422034959914992
[0.0,0.0,0.0,0.0,1.0];0.6094284404420893
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.7374215557844477
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7761037430295445
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7839529371871576
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.7295640818002964
smart L2O & RB [10];0.7725465699617671
