S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.7081109065461182
[0.0,1.0,0.0,0.0,0.0];0.4970645398674075
[0.0,0.0,1.0,0.0,0.0];0.4140641081179167
[0.0,0.0,0.0,1.0,0.0];0.5121049257598467
[0.5,0.0,0.0,0.5,0.0];0.7103503215861586
[0.5,0.0,0.5,0.0,0.0];0.6938471706571345
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7342326683218392
[0.2,0.2,0.2,0.2,0.2];0.7228934148066525
[0.5,0.0,0.0,0.0,0.5];0.7490695065448849
[0.0,0.0,0.0,0.0,1.0];0.6905161818825163
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.6975028013260016
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7745241082649699
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7713135294861458
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.7115065877282319
smart L2O & RB [10];0.7560867627586718
