S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.7211730384848385
[0.0,1.0,0.0,0.0,0.0];0.5554009481701441
[0.0,0.0,1.0,0.0,0.0];0.45298947552147983
[0.0,0.0,0.0,1.0,0.0];0.5578920662213742
[0.5,0.0,0.0,0.5,0.0];0.6746716461996126
[0.5,0.0,0.5,0.0,0.0];0.6422716825992718
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7275474505229038
[0.2,0.2,0.2,0.2,0.2];0.7542207504749674
[0.5,0.0,0.0,0.0,0.5];0.7555048773141047
[0.0,0.0,0.0,0.0,1.0];0.6943517350930428
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.7176086259279324
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7748703620241271
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7585037289824019
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.751784828766968
smart L2O & RB [10];0.7666730890725397
