S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.7371499354918238
[0.0,1.0,0.0,0.0,0.0];0.6383741238004575
[0.0,0.0,1.0,0.0,0.0];0.371467818897473
[0.0,0.0,0.0,1.0,0.0];0.6060959271510391
[0.5,0.0,0.0,0.5,0.0];0.760517883824685
[0.5,0.0,0.5,0.0,0.0];0.7208417512695349
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7428616321984214
[0.2,0.2,0.2,0.2,0.2];0.6993337934722843
[0.5,0.0,0.0,0.0,0.5];0.7364359989086655
[0.0,0.0,0.0,0.0,1.0];0.5495597671350474
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.7294114240132998
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7613385088072733
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7616148540586634
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.7462186524935055
smart L2O & RB [10];0.7507511347912288
