S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.7132795792142734
[0.0,1.0,0.0,0.0,0.0];0.5073161481493577
[0.0,0.0,1.0,0.0,0.0];0.4429195453372053
[0.0,0.0,0.0,1.0,0.0];0.5105880423931408
[0.5,0.0,0.0,0.5,0.0];0.7100305207070579
[0.5,0.0,0.5,0.0,0.0];0.6839360576329553
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7616101121640004
[0.2,0.2,0.2,0.2,0.2];0.7699969700920894
[0.5,0.0,0.0,0.0,0.5];0.740387149269021
[0.0,0.0,0.0,0.0,1.0];0.6425050715337834
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.7122933695987556
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.791054749556338
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.770317120854767
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.7313250966023281
smart L2O & RB [10];0.7787021386386662
