S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.721404251335985
[0.0,1.0,0.0,0.0,0.0];0.46779122278513385
[0.0,0.0,1.0,0.0,0.0];0.38854732877825005
[0.0,0.0,0.0,1.0,0.0];0.4724678209894321
[0.5,0.0,0.0,0.5,0.0];0.690225040896078
[0.5,0.0,0.5,0.0,0.0];0.6906734336818909
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7309258265199776
[0.2,0.2,0.2,0.2,0.2];0.7295602186418417
[0.5,0.0,0.0,0.0,0.5];0.7331454690713652
[0.0,0.0,0.0,0.0,1.0];0.6226511469956377
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.7108558964466
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7779669030162466
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7627952413188043
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.6848891076305232
smart L2O & RB [10];0.764850607587847
