S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.6988712928253775
[0.0,1.0,0.0,0.0,0.0];0.45058489528856155
[0.0,0.0,1.0,0.0,0.0];0.3877794201505731
[0.0,0.0,0.0,1.0,0.0];0.4772053800121812
[0.5,0.0,0.0,0.5,0.0];0.7150801639806649
[0.5,0.0,0.5,0.0,0.0];0.6744654049831698
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7274282646585619
[0.2,0.2,0.2,0.2,0.2];0.7304414359489538
[0.5,0.0,0.0,0.0,0.5];0.7428474750245722
[0.0,0.0,0.0,0.0,1.0];0.6585565007222407
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.679173859575958
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7715142745850123
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7409754195814042
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.7151905790048962
smart L2O & RB [10];0.7418453472191673
