S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.6831220566712992
[0.0,1.0,0.0,0.0,0.0];0.4265462807691045
[0.0,0.0,1.0,0.0,0.0];0.35000863495161955
[0.0,0.0,0.0,1.0,0.0];0.4843325628765959
[0.5,0.0,0.0,0.5,0.0];0.6398983318568775
[0.5,0.0,0.5,0.0,0.0];0.6470650166870004
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.6950279919624618
[0.2,0.2,0.2,0.2,0.2];0.7007071849200484
[0.5,0.0,0.0,0.0,0.5];0.7404537585934332
[0.0,0.0,0.0,0.0,1.0];0.6174047491934617
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.6867666744113845
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7439834723027765
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7242181574008129
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.6682037327924208
smart L2O & RB [10];0.7419174287493517
