S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.6244364712665476
[0.0,1.0,0.0,0.0,0.0];0.4748456111810803
[0.0,0.0,1.0,0.0,0.0];0.30146276268268135
[0.0,0.0,0.0,1.0,0.0];0.4698292555169703
[0.5,0.0,0.0,0.5,0.0];0.6459214594747589
[0.5,0.0,0.5,0.0,0.0];0.6658097892290864
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.6464513386532619
[0.2,0.2,0.2,0.2,0.2];0.6766212678134773
[0.5,0.0,0.0,0.0,0.5];0.670749563296825
[0.0,0.0,0.0,0.0,1.0];0.5268667756888854
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.6249912148152807
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7002582324557611
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.701297586051979
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.6644754237256731
smart L2O & RB [10];0.6699729102622087
