S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.734622121587942
[0.0,1.0,0.0,0.0,0.0];0.5442124548507675
[0.0,0.0,1.0,0.0,0.0];0.47644243120594626
[0.0,0.0,0.0,1.0,0.0];0.5355909198835525
[0.5,0.0,0.0,0.5,0.0];0.7079884313934666
[0.5,0.0,0.5,0.0,0.0];0.6983090000411265
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.794285484218773
[0.2,0.2,0.2,0.2,0.2];0.7804576479870247
[0.5,0.0,0.0,0.0,0.5];0.7494545792420026
[0.0,0.0,0.0,0.0,1.0];0.672573109819399
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.7485050781650693
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7989668108196109
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.8034281063913229
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.7712317324030291
smart L2O & RB [10];0.8025146266042416
