S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.5941775846872668
[0.0,1.0,0.0,0.0,0.0];0.4594184875581182
[0.0,0.0,1.0,0.0,0.0];0.3951622829122763
[0.0,0.0,0.0,1.0,0.0];0.4700733126601646
[0.5,0.0,0.0,0.5,0.0];0.6370456930466359
[0.5,0.0,0.5,0.0,0.0];0.6530494433075239
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7088246888539973
[0.2,0.2,0.2,0.2,0.2];0.6826012918894764
[0.5,0.0,0.0,0.0,0.5];0.7267706607559186
[0.0,0.0,0.0,0.0,1.0];0.6085469598191752
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.6626077919112286
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7369877557040956
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7217730567335136
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.6873893371244302
smart L2O & RB [10];0.7093775855065102
