S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.6748688827553039
[0.0,1.0,0.0,0.0,0.0];0.46154488924272374
[0.0,0.0,1.0,0.0,0.0];0.4008631819676949
[0.0,0.0,0.0,1.0,0.0];0.49645733716673257
[0.5,0.0,0.0,0.5,0.0];0.6500627423998124
[0.5,0.0,0.5,0.0,0.0];0.6395466452748042
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7157405292681572
[0.2,0.2,0.2,0.2,0.2];0.6897662715983995
[0.5,0.0,0.0,0.0,0.5];0.7157065626748855
[0.0,0.0,0.0,0.0,1.0];0.6305402649671434
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.6718743471540229
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7467231584610236
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7329548255241991
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.7104824691303664
smart L2O & RB [10];0.7525976334310078
