S=[LO,CX,DB,PX,RB];result
[1.0,0.0,0.0,0.0,0.0];0.6724064181767667
[0.0,1.0,0.0,0.0,0.0];0.49286014609054707
[0.0,0.0,1.0,0.0,0.0];0.34793471885048627
[0.0,0.0,0.0,1.0,0.0];0.45716576851906104
[0.5,0.0,0.0,0.5,0.0];0.5836511094685473
[0.5,0.0,0.5,0.0,0.0];0.6342963946779205
[0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666];0.7382504793806588
[0.2,0.2,0.2,0.2,0.2];0.7061794451899677
[0.5,0.0,0.0,0.0,0.5];0.7267257613313638
[0.0,0.0,0.0,0.0,1.0];0.6404812879233648
[0.24875621890547267,0.24875621890547267,0.24875621890547267,0.24875621890547267,0.0049751243781094535];0.6649882943785848
[0.32666666666666666,0.15833333333333333,0.09,0.16,0.265];0.7222532878541682
[0.3482862903225806,0.15977822580645162,0.1658266129032258,0.15977822580645162,0.1663306451612903];0.7638372795664597
[0.4412625512179747,0.2138772569678959,0.12157233553964608,0.21612859651492639,0.007159259759556937];0.7124579630377645
smart L2O & RB [10];0.7011025905552155
